time,S,    I    ,    R    ,i rate per Timestep
4.04,3980,20,0,0
4.06,3980,20,0,1
4.08,3979,21,0,1
4.1,3978,22,0,0
4.12,3978,22,0,0
4.14,3978,22,0,0
4.16,3978,22,0,0
4.18,3978,22,0,0
4.2,3978,22,0,0
4.22,3978,22,0,0
4.24,3978,22,0,0
4.26,3978,22,0,0
4.28,3978,22,0,0
4.3,3978,22,0,0
4.32,3978,22,0,0
4.34,3978,22,0,0
4.36,3978,22,0,0
4.38,3978,22,0,0
4.4,3978,22,0,0
4.42,3978,22,0,0
4.44,3978,22,0,0
4.46,3978,22,0,0
4.48,3978,22,0,0
4.5,3978,22,0,0
4.52,3978,22,0,0
4.54,3978,22,0,0
4.56,3978,22,0,0
4.58,3978,22,0,0
4.6,3978,22,0,0
4.62,3978,22,0,0
4.64,3978,22,0,0
4.66,3978,22,0,0
4.68,3978,22,0,0
4.7,3978,22,0,1
4.72,3977,23,0,0
4.74,3977,23,0,0
4.76,3977,23,0,1
4.78,3976,24,0,0
4.8,3976,24,0,0
4.82,3976,24,0,0
4.84,3976,24,0,0
4.86,3976,24,0,1
4.88,3975,25,0,0
4.9,3975,25,0,0
4.92,3975,25,0,0
4.94,3975,25,0,0
4.96,3975,25,0,1
4.98,3974,26,0,0
5,3974,26,0,1
5.02,3973,27,0,0
5.04,3973,27,0,0
5.06,3973,27,0,1
5.08,3972,28,0,0
5.1,3972,28,0,0
5.12,3972,28,0,0
5.14,3972,28,0,0
5.16,3972,28,0,0
5.18,3972,28,0,0
5.2,3972,28,0,0
5.22,3972,28,0,0
5.24,3972,28,0,0
5.26,3972,28,0,0
5.28,3972,28,0,0
5.3,3972,28,0,0
5.32,3972,28,0,0
5.34,3972,28,0,0
5.36,3972,28,0,0
5.38,3972,28,0,0
5.4,3972,28,0,0
5.42,3972,28,0,0
5.44,3972,28,0,0
5.46,3972,28,0,0
5.48,3972,28,0,0
5.5,3972,28,0,0
5.52,3972,28,0,0
5.54,3972,28,0,0
5.56,3972,28,0,0
5.58,3972,28,0,0
5.6,3972,28,0,0
5.62,3972,28,0,0
5.64,3972,28,0,0
5.66,3972,28,0,0
5.68,3972,28,0,0
5.7,3972,28,0,0
5.72,3972,28,0,0
5.74,3972,28,0,0
5.76,3972,28,0,0
5.78,3972,28,0,0
5.8,3972,28,0,1
5.82,3971,29,0,0
5.84,3971,29,0,0
5.86,3971,29,0,0
5.88,3971,29,0,0
5.9,3971,29,0,0
5.92,3971,29,0,0
5.94,3971,29,0,0
5.96,3971,29,0,0
5.98,3971,29,0,0
6,3971,29,0,0
6.02,3971,29,0,0
6.04,3971,29,0,0
6.06,3971,29,0,0
6.08,3971,29,0,0
6.1,3971,29,0,0
6.12,3971,29,0,0
6.14,3971,29,0,0
6.16,3971,29,0,0
6.18,3971,29,0,0
6.2,3971,29,0,0
6.22,3971,29,0,0
6.24,3971,29,0,0
6.26,3971,29,0,0
6.28,3971,29,0,0
6.3,3971,29,0,0
6.32,3971,29,0,1
6.34,3970,30,0,0
6.36,3970,30,0,0
6.38,3970,30,0,0
6.4,3970,30,0,0
6.42,3970,30,0,0
6.44,3970,30,0,0
6.46,3970,30,0,0
6.48,3970,30,0,0
6.5,3970,30,0,0
6.52,3970,30,0,1
6.54,3969,31,0,0
6.56,3969,31,0,0
6.58,3969,31,0,0
6.6,3969,31,0,1
6.62,3968,32,0,0
6.64,3968,32,0,0
6.66,3968,32,0,0
6.68,3968,32,0,1
6.7,3967,33,0,0
6.72,3967,33,0,0
6.74,3967,33,0,0
6.76,3967,33,0,0
6.78,3967,33,0,0
6.8,3967,33,0,0
6.82,3967,33,0,1
6.84,3966,34,0,1
6.86,3965,35,0,0
6.88,3965,35,0,0
6.9,3965,35,0,0
6.92,3965,35,0,0
6.94,3965,35,0,0
6.96,3965,35,0,0
6.98,3965,35,0,0
7,3965,35,0,0
7.02,3965,35,0,1
7.04,3964,36,0,0
7.06,3964,36,0,0
7.08,3964,36,0,0
7.1,3964,36,0,0
7.12,3964,36,0,1
7.14,3963,37,0,1
7.16,3962,38,0,0
7.18,3962,38,0,2
7.2,3960,40,0,0
7.22,3960,40,0,0
7.24,3960,40,0,0
7.26,3960,40,0,0
7.28,3960,40,0,0
7.3,3960,40,0,1
7.32,3959,41,0,0
7.34,3959,41,0,0
7.36,3959,41,0,0
7.38,3959,41,0,1
7.4,3958,42,0,0
7.42,3958,42,0,0
7.44,3958,42,0,0
7.46,3958,42,0,0
7.48,3958,42,0,1
7.5,3957,43,0,0
7.52,3957,43,0,0
7.54,3957,43,0,0
7.56,3957,43,0,0
7.58,3957,43,0,0
7.6,3957,43,0,0
7.62,3957,43,0,0
7.64,3957,43,0,0
7.66,3957,43,0,1
7.68,3956,44,0,1
7.7,3955,45,0,0
7.72,3955,45,0,0
7.74,3955,45,0,0
7.76,3955,45,0,0
7.78,3955,45,0,0
7.8,3955,45,0,0
7.82,3955,45,0,1
7.84,3954,46,0,1
7.86,3953,47,0,0
7.88,3953,47,0,0
7.9,3953,47,0,0
7.92,3953,47,0,1
7.94,3952,48,0,0
7.96,3952,48,0,0
7.98,3952,48,0,0
8,3952,48,0,0
8.02,3952,48,0,0
8.04,3952,48,0,1
8.06,3951,49,0,0
8.08,3951,49,0,0
8.1,3951,49,0,0
8.12,3951,49,0,0
8.14,3951,49,0,0
8.16,3951,49,0,1
8.18,3950,50,0,0
8.2,3950,50,0,0
8.22,3950,50,0,0
8.24,3950,50,0,1
8.26,3949,51,0,0
8.28,3949,51,0,0
8.3,3949,51,0,1
8.32,3948,52,0,3
8.34,3945,55,0,1
8.36,3944,56,0,0
8.38,3944,56,0,0
8.4,3944,56,0,0
8.42,3944,56,0,0
8.44,3944,56,0,0
8.46,3944,56,0,0
8.48,3944,56,0,0
8.5,3944,56,0,0
8.52,3944,56,0,0
8.54,3944,56,0,0
8.56,3944,56,0,0
8.58,3944,56,0,1
8.6,3943,57,0,1
8.62,3942,58,0,1
8.64,3941,59,0,0
8.66,3941,59,0,1
8.68,3940,60,0,0
8.7,3940,60,0,1
8.72,3939,61,0,0
8.74,3939,61,0,0
8.76,3939,61,0,0
8.78,3939,61,0,1
8.8,3938,62,0,0
8.82,3938,62,0,0
8.84,3938,62,0,0
8.86,3938,62,0,0
8.88,3938,62,0,0
8.9,3938,62,0,0
8.92,3938,62,0,0
8.94,3938,62,0,0
8.96,3938,62,0,0
8.98,3938,62,0,1
9,3937,63,0,1
9.02,3936,64,0,0
9.04,3936,64,0,0
9.06,3936,64,0,0
9.08,3936,64,0,0
9.1,3936,64,0,0
9.12,3936,64,0,0
9.14,3936,64,0,0
9.16,3936,64,0,0
9.18,3936,64,0,0
9.2,3936,64,0,0
9.22,3936,64,0,0
9.24,3936,64,0,0
9.26,3936,64,0,0
9.28,3936,64,0,0
9.3,3936,64,0,0
9.32,3936,64,0,0
9.34,3936,64,0,0
9.36,3936,64,0,0
9.38,3936,64,0,1
9.4,3935,65,0,1
9.42,3934,66,0,0
9.44,3934,66,0,1
9.46,3933,67,0,1
9.48,3932,68,0,0
9.5,3932,68,0,0
9.52,3932,68,0,0
9.54,3932,68,0,0
9.56,3932,68,0,0
9.58,3932,68,0,1
9.6,3931,69,0,1
9.62,3930,70,0,0
9.64,3930,70,0,0
9.66,3930,70,0,0
9.68,3930,70,0,0
9.7,3930,70,0,2
9.72,3928,72,0,0
9.74,3928,72,0,1
9.76,3927,73,0,0
9.78,3927,73,0,1
9.8,3926,74,0,0
9.82,3926,74,0,0
9.84,3926,74,0,0
9.86,3926,74,0,1
9.88,3925,75,0,0
9.9,3925,75,0,0
9.92,3925,75,0,0
9.94,3925,75,0,0
9.96,3925,75,0,0
9.98,3925,75,0,0
10,3925,75,0,2
10.02,3923,72,5,0
10.04,3923,72,5,0
10.06,3923,72,5,1
10.08,3922,73,5,0
10.1,3922,72,6,1
10.12,3921,73,6,1
10.14,3920,74,6,0
10.16,3920,74,6,0
10.18,3920,74,6,0
10.2,3920,74,6,0
10.22,3920,74,6,0
10.24,3920,74,6,0
10.26,3920,74,6,1
10.28,3919,75,6,1
10.3,3918,76,6,0
10.32,3918,76,6,0
10.34,3918,76,6,2
10.36,3916,78,6,1
10.38,3915,79,6,0
10.4,3915,79,6,0
10.42,3915,79,6,0
10.44,3915,79,6,1
10.46,3914,80,6,1
10.48,3913,81,6,0
10.5,3913,81,6,1
10.52,3912,82,6,1
10.54,3911,83,6,2
10.56,3909,85,6,0
10.58,3909,84,7,0
10.6,3909,84,7,0
10.62,3909,84,7,0
10.64,3909,84,7,1
10.66,3908,85,7,0
10.68,3908,85,7,0
10.7,3908,85,7,1
10.72,3907,86,7,0
10.74,3907,86,7,0
10.76,3907,86,7,0
10.78,3907,86,7,1
10.8,3906,87,7,0
10.82,3906,87,7,1
10.84,3905,88,7,1
10.86,3904,89,7,1
10.88,3903,90,7,1
10.9,3902,91,7,1
10.92,3901,92,7,0
10.94,3901,91,8,1
10.96,3900,92,8,0
10.98,3900,92,8,1
11,3899,93,8,0
11.02,3899,93,8,0
11.04,3899,93,8,0
11.06,3899,93,8,1
11.08,3898,94,8,1
11.1,3897,95,8,2
11.12,3895,97,8,0
11.14,3895,97,8,0
11.16,3895,97,8,0
11.18,3895,97,8,0
11.2,3895,97,8,1
11.22,3894,98,8,0
11.24,3894,98,8,1
11.26,3893,99,8,1
11.28,3892,100,8,0
11.3,3892,100,8,0
11.32,3892,100,8,1
11.34,3891,101,8,0
11.36,3891,101,8,0
11.38,3891,101,8,2
11.4,3889,103,8,1
11.42,3888,104,8,1
11.44,3887,105,8,0
11.46,3887,105,8,1
11.48,3886,106,8,0
11.5,3886,106,8,2
11.52,3884,108,8,0
11.54,3884,108,8,0
11.56,3884,108,8,0
11.58,3884,108,8,2
11.6,3882,110,8,1
11.62,3881,110,9,0
11.64,3881,110,9,0
11.66,3881,109,10,1
11.68,3880,110,10,0
11.7,3880,110,10,1
11.72,3879,111,10,1
11.74,3878,112,10,0
11.76,3878,112,10,0
11.78,3878,112,10,0
11.8,3878,112,10,1
11.82,3877,113,10,1
11.84,3876,114,10,0
11.86,3876,114,10,0
11.88,3876,114,10,0
11.9,3876,114,10,0
11.92,3876,114,10,0
11.94,3876,114,10,0
11.96,3876,114,10,3
11.98,3873,117,10,1
12,3872,118,10,0
12.02,3872,118,10,0
12.04,3872,118,10,1
12.06,3871,119,10,2
12.08,3869,121,10,0
12.1,3869,121,10,0
12.12,3869,121,10,0
12.14,3869,121,10,2
12.16,3867,123,10,1
12.18,3866,124,10,0
12.2,3866,124,10,0
12.22,3866,124,10,1
12.24,3865,125,10,1
12.26,3864,126,10,3
12.28,3861,129,10,0
12.3,3861,129,10,2
12.32,3859,131,10,2
12.34,3857,133,10,0
12.36,3857,132,11,0
12.38,3857,132,11,0
12.4,3857,132,11,0
12.42,3857,132,11,1
12.44,3856,133,11,3
12.46,3853,136,11,2
12.48,3851,138,11,1
12.5,3850,139,11,1
12.52,3849,140,11,0
12.54,3849,140,11,1
12.56,3848,140,12,2
12.58,3846,142,12,1
12.6,3845,142,13,0
12.62,3845,142,13,1
12.64,3844,143,13,3
12.66,3841,146,13,2
12.68,3839,148,13,0
12.7,3839,147,14,0
12.72,3839,147,14,1
12.74,3838,148,14,0
12.76,3838,148,14,2
12.78,3836,150,14,0
12.8,3836,150,14,1
12.82,3835,151,14,1
12.84,3834,152,14,1
12.86,3833,153,14,1
12.88,3832,154,14,2
12.9,3830,156,14,1
12.92,3829,157,14,1
12.94,3828,158,14,0
12.96,3828,158,14,1
12.98,3827,159,14,2
13,3825,161,14,0
13.02,3825,161,14,1
13.04,3824,162,14,1
13.06,3823,163,14,1
13.08,3822,164,14,0
13.1,3822,164,14,0
13.12,3822,164,14,0
13.14,3822,164,14,1
13.16,3821,165,14,0
13.18,3821,165,14,3
13.2,3818,168,14,2
13.22,3816,170,14,3
13.24,3813,173,14,0
13.26,3813,172,15,1
13.28,3812,173,15,1
13.3,3811,174,15,1
13.32,3810,175,15,0
13.34,3810,175,15,0
13.36,3810,175,15,2
13.38,3808,177,15,2
13.4,3806,179,15,2
13.42,3804,181,15,1
13.44,3803,182,15,1
13.46,3802,183,15,1
13.48,3801,184,15,2
13.5,3799,185,16,0
13.52,3799,185,16,0
13.54,3799,184,17,0
13.56,3799,184,17,1
13.58,3798,185,17,2
13.6,3796,187,17,1
13.62,3795,188,17,1
13.64,3794,189,17,2
13.66,3792,191,17,0
13.68,3792,191,17,0
13.7,3792,190,18,0
13.72,3792,190,18,0
13.74,3792,190,18,2
13.76,3790,192,18,0
13.78,3790,192,18,0
13.8,3790,192,18,3
13.82,3787,195,18,2
13.84,3785,196,19,1
13.86,3784,197,19,3
13.88,3781,200,19,1
13.9,3780,201,19,0
13.92,3780,200,20,2
13.94,3778,202,20,1
13.96,3777,203,20,0
13.98,3777,203,20,3
14,3774,206,20,0
14.02,3774,206,20,0
14.04,3774,206,20,3
14.06,3771,209,20,0
14.08,3771,209,20,0
14.1,3771,208,21,1
14.12,3770,208,22,1
14.14,3769,209,22,0
14.16,3769,209,22,1
14.18,3768,210,22,1
14.2,3767,211,22,0
14.22,3767,211,22,0
14.24,3767,211,22,2
14.26,3765,213,22,0
14.28,3765,213,22,1
14.3,3764,214,22,0
14.32,3764,214,22,3
14.34,3761,217,22,1
14.36,3760,218,22,2
14.38,3758,220,22,2
14.4,3756,222,22,1
14.42,3755,223,22,3
14.44,3752,226,22,1
14.46,3751,227,22,0
14.48,3751,227,22,0
14.5,3751,227,22,1
14.52,3750,228,22,0
14.54,3750,228,22,0
14.56,3750,228,22,2
14.58,3748,230,22,2
14.6,3746,232,22,0
14.62,3746,232,22,0
14.64,3746,232,22,0
14.66,3746,232,22,0
14.68,3746,232,22,0
14.7,3746,232,22,0
14.72,3746,232,22,2
14.74,3744,233,23,2
14.76,3742,235,23,0
14.78,3742,235,23,1
14.8,3741,235,24,1
14.82,3740,236,24,0
14.84,3740,236,24,0
14.86,3740,236,24,1
14.88,3739,237,24,3
14.9,3736,239,25,0
14.92,3736,239,25,0
14.94,3736,239,25,1
14.96,3735,240,25,1
14.98,3734,241,25,0
15,3734,240,26,1
15.02,3733,241,26,1
15.04,3732,241,27,3
15.06,3729,244,27,0
15.08,3729,244,27,0
15.1,3729,243,28,0
15.12,3729,243,28,2
15.14,3727,245,28,0
15.16,3727,245,28,0
15.18,3727,245,28,4
15.2,3723,249,28,0
15.22,3723,249,28,2
15.24,3721,251,28,1
15.26,3720,252,28,0
15.28,3720,252,28,2
15.3,3718,254,28,1
15.32,3717,255,28,1
15.34,3716,256,28,1
15.36,3715,257,28,3
15.38,3712,260,28,3
15.4,3709,263,28,2
15.42,3707,265,28,1
15.44,3706,266,28,2
15.46,3704,268,28,0
15.48,3704,268,28,1
15.5,3703,269,28,1
15.52,3702,270,28,0
15.54,3702,270,28,3
15.56,3699,273,28,0
15.58,3699,273,28,2
15.6,3697,275,28,4
15.62,3693,279,28,3
15.64,3690,282,28,1
15.66,3689,283,28,1
15.68,3688,284,28,0
15.7,3688,284,28,0
15.72,3688,284,28,4
15.74,3684,288,28,1
15.76,3683,289,28,0
15.78,3683,289,28,5
15.8,3678,294,28,2
15.82,3676,296,28,0
15.84,3676,295,29,2
15.86,3674,297,29,1
15.88,3673,298,29,0
15.9,3673,298,29,2
15.92,3671,300,29,1
15.94,3670,301,29,3
15.96,3667,304,29,1
15.98,3666,305,29,0
16,3666,305,29,3
16.02,3663,308,29,2
16.04,3661,310,29,1
16.06,3660,311,29,0
16.08,3660,311,29,1
16.1,3659,312,29,0
16.12,3659,312,29,1
16.14,3658,313,29,4
16.16,3654,317,29,1
16.18,3653,318,29,2
16.2,3651,320,29,4
16.22,3647,324,29,0
16.24,3647,324,29,4
16.26,3643,328,29,1
16.28,3642,329,29,2
16.3,3640,331,29,0
16.32,3640,331,29,0
16.34,3640,331,29,0
16.36,3640,330,30,0
16.38,3640,330,30,2
16.4,3638,332,30,1
16.42,3637,333,30,0
16.44,3637,333,30,0
16.46,3637,333,30,4
16.48,3633,337,30,0
16.5,3633,337,30,0
16.52,3633,337,30,1
16.54,3632,338,30,2
16.56,3630,339,31,2
16.58,3628,341,31,2
16.6,3626,343,31,2
16.62,3624,345,31,1
16.64,3623,345,32,2
16.66,3621,347,32,0
16.68,3621,347,32,1
16.7,3620,348,32,1
16.72,3619,348,33,5
16.74,3614,353,33,0
16.76,3614,353,33,0
16.78,3614,353,33,3
16.8,3611,356,33,0
16.82,3611,356,33,0
16.84,3611,356,33,1
16.86,3610,356,34,2
16.88,3608,357,35,0
16.9,3608,357,35,0
16.92,3608,357,35,2
16.94,3606,359,35,0
16.96,3606,359,35,3
16.98,3603,362,35,3
17,3600,365,35,2
17.02,3598,367,35,5
17.04,3593,372,35,2
17.06,3591,373,36,2
17.08,3589,375,36,2
17.1,3587,377,36,2
17.12,3585,379,36,3
17.14,3582,382,36,0
17.16,3582,381,37,2
17.18,3580,382,38,1
17.2,3579,383,38,1
17.22,3578,382,40,0
17.24,3578,382,40,2
17.26,3576,384,40,2
17.28,3574,386,40,4
17.3,3570,390,40,2
17.32,3568,392,40,3
17.34,3565,394,41,1
17.36,3564,395,41,2
17.38,3562,397,41,0
17.4,3562,397,41,2
17.42,3560,398,42,2
17.44,3558,400,42,3
17.46,3555,403,42,1
17.48,3554,404,42,3
17.5,3551,407,42,0
17.52,3551,406,43,2
17.54,3549,408,43,5
17.56,3544,413,43,1
17.58,3543,414,43,4
17.6,3539,418,43,2
17.62,3537,420,43,1
17.64,3536,421,43,1
17.66,3535,422,43,0
17.68,3535,422,43,4
17.7,3531,425,44,2
17.72,3529,426,45,4
17.74,3525,430,45,3
17.76,3522,433,45,2
17.78,3520,435,45,6
17.8,3514,441,45,1
17.82,3513,442,45,1
17.84,3512,443,45,2
17.86,3510,444,46,3
17.88,3507,446,47,2
17.9,3505,448,47,2
17.92,3503,450,47,0
17.94,3503,450,47,3
17.96,3500,452,48,2
17.98,3498,454,48,2
18,3496,456,48,1
18.02,3495,457,48,4
18.04,3491,461,48,2
18.06,3489,463,48,1
18.08,3488,463,49,1
18.1,3487,464,49,4
18.12,3483,468,49,1
18.14,3482,469,49,1
18.16,3481,470,49,3
18.18,3478,473,49,0
18.2,3478,472,50,1
18.22,3477,473,50,3
18.24,3474,476,50,0
18.26,3474,476,50,4
18.28,3470,479,51,1
18.3,3469,480,51,1
18.32,3468,481,51,1
18.34,3467,481,52,1
18.36,3466,479,55,1
18.38,3465,479,56,3
18.4,3462,482,56,2
18.42,3460,484,56,3
18.44,3457,487,56,1
18.46,3456,488,56,2
18.48,3454,490,56,2
18.5,3452,492,56,2
18.52,3450,494,56,0
18.54,3450,494,56,2
18.56,3448,496,56,4
18.58,3444,500,56,1
18.6,3443,501,56,5
18.62,3438,505,57,3
18.64,3435,507,58,2
18.66,3433,508,59,1
18.68,3432,509,59,3
18.7,3429,511,60,4
18.72,3425,515,60,1
18.74,3424,515,61,0
18.76,3424,515,61,5
18.78,3419,520,61,4
18.8,3415,524,61,0
18.82,3415,523,62,1
18.84,3414,524,62,5
18.86,3409,529,62,2
18.88,3407,531,62,2
18.9,3405,533,62,8
18.92,3397,541,62,0
18.94,3397,541,62,2
18.96,3395,543,62,6
18.98,3389,549,62,1
19,3388,550,62,2
19.02,3386,551,63,2
19.04,3384,552,64,4
19.06,3380,556,64,5
19.08,3375,561,64,5
19.1,3370,566,64,0
19.12,3370,566,64,3
19.14,3367,569,64,6
19.16,3361,575,64,2
19.18,3359,577,64,3
19.2,3356,580,64,5
19.22,3351,585,64,1
19.24,3350,586,64,4
19.26,3346,590,64,0
19.28,3346,590,64,1
19.3,3345,591,64,1
19.32,3344,592,64,1
19.34,3343,593,64,3
19.36,3340,596,64,3
19.38,3337,599,64,4
19.4,3333,603,64,1
19.42,3332,603,65,5
19.44,3327,607,66,4
19.46,3323,611,66,3
19.48,3320,613,67,6
19.5,3314,618,68,2
19.52,3312,620,68,1
19.54,3311,621,68,4
19.56,3307,625,68,3
19.58,3304,628,68,4
19.6,3300,632,68,2
19.62,3298,633,69,1
19.64,3297,633,70,2
19.66,3295,635,70,1
19.68,3294,636,70,2
19.7,3292,638,70,5
19.72,3287,643,70,2
19.74,3285,643,72,3
19.76,3282,646,72,2
19.78,3280,647,73,1
19.8,3279,648,73,3
19.82,3276,650,74,1
19.84,3275,651,74,4
19.86,3271,655,74,3
19.88,3268,658,74,1
19.9,3267,658,75,5
19.92,3262,663,75,5
19.94,3257,668,75,1
19.96,3256,669,75,4
19.98,3252,673,75,3
20,3249,676,75,2
20.02,3247,678,75,5
20.04,3242,681,77,5
20.06,3237,686,77,1
20.08,3236,687,77,2
20.1,3234,688,78,5
20.12,3229,693,78,4
20.14,3225,696,79,4
20.16,3221,699,80,3
20.18,3218,702,80,4
20.2,3214,706,80,0
20.22,3214,706,80,4
20.24,3210,710,80,3
20.26,3207,713,80,5
20.28,3202,718,80,4
20.3,3198,721,81,4
20.32,3194,724,82,3
20.34,3191,727,82,1
20.36,3190,728,82,4
20.38,3186,730,84,3
20.4,3183,732,85,5
20.42,3178,737,85,1
20.44,3177,738,85,8
20.46,3169,746,85,4
20.48,3165,749,86,3
20.5,3162,751,87,1
20.52,3161,752,87,1
20.54,3160,752,88,1
20.56,3159,752,89,4
20.58,3155,754,91,8
20.6,3147,762,91,5
20.62,3142,767,91,5
20.64,3137,772,91,5
20.66,3132,777,91,3
20.68,3129,779,92,8
20.7,3121,787,92,5
20.72,3116,792,92,5
20.74,3111,796,93,5
20.76,3106,801,93,3
20.78,3103,804,93,5
20.8,3098,809,93,4
20.82,3094,812,94,4
20.84,3090,816,94,2
20.86,3088,817,95,1
20.88,3087,817,96,1
20.9,3086,817,97,3
20.92,3083,819,98,4
20.94,3079,822,99,4
20.96,3075,826,99,4
20.98,3071,829,100,3
21,3068,832,100,5
21.02,3063,836,101,9
21.04,3054,845,101,3
21.06,3051,848,101,0
21.08,3051,848,101,3
21.1,3048,850,102,3
21.12,3045,852,103,6
21.14,3039,856,105,4
21.16,3035,860,105,2
21.18,3033,862,105,3
21.2,3030,865,105,4
21.22,3026,869,105,3
21.24,3023,871,106,2
21.26,3021,873,106,3
21.28,3018,875,107,4
21.3,3014,878,108,2
21.32,3012,880,108,2
21.34,3010,882,108,6
21.36,3004,887,109,1
21.38,3003,888,109,5
21.4,2998,893,109,1
21.42,2997,892,111,5
21.44,2992,896,112,2
21.46,2990,897,113,5
21.48,2985,902,113,5
21.5,2980,906,114,1
