time,S,    I    ,    R    ,i rate per Timestep
4.04,3984,16,0,0
4.06,3984,16,0,0
4.08,3984,16,0,0
4.1,3984,16,0,0
4.12,3984,16,0,0
4.14,3984,16,0,0
4.16,3984,16,0,1
4.18,3983,17,0,0
4.2,3983,17,0,1
4.22,3982,18,0,1
4.24,3981,19,0,0
4.26,3981,19,0,0
4.28,3981,19,0,0
4.3,3981,19,0,0
4.32,3981,19,0,0
4.34,3981,19,0,0
4.36,3981,19,0,0
4.38,3981,19,0,0
4.4,3981,19,0,0
4.42,3981,19,0,0
4.44,3981,19,0,0
4.46,3981,19,0,0
4.48,3981,19,0,0
4.5,3981,19,0,0
4.52,3981,19,0,0
4.54,3981,19,0,0
4.56,3981,19,0,0
4.58,3981,19,0,0
4.6,3981,19,0,0
4.62,3981,19,0,0
4.64,3981,19,0,0
4.66,3981,19,0,1
4.68,3980,20,0,0
4.7,3980,20,0,0
4.72,3980,20,0,0
4.74,3980,20,0,0
4.76,3980,20,0,0
4.78,3980,20,0,1
4.8,3979,21,0,0
4.82,3979,21,0,0
4.84,3979,21,0,0
4.86,3979,21,0,0
4.88,3979,21,0,0
4.9,3979,21,0,0
4.92,3979,21,0,0
4.94,3979,21,0,0
4.96,3979,21,0,0
4.98,3979,21,0,0
5,3979,21,0,0
5.02,3979,21,0,0
5.04,3979,21,0,1
5.06,3978,22,0,0
5.08,3978,22,0,0
5.1,3978,22,0,1
5.12,3977,23,0,0
5.14,3977,23,0,0
5.16,3977,23,0,1
5.18,3976,24,0,0
5.2,3976,24,0,1
5.22,3975,25,0,0
5.24,3975,25,0,0
5.26,3975,25,0,0
5.28,3975,25,0,0
5.3,3975,25,0,0
5.32,3975,25,0,0
5.34,3975,25,0,0
5.36,3975,25,0,0
5.38,3975,25,0,0
5.4,3975,25,0,0
5.42,3975,25,0,0
5.44,3975,25,0,0
5.46,3975,25,0,0
5.48,3975,25,0,0
5.5,3975,25,0,1
5.52,3974,26,0,0
5.54,3974,26,0,0
5.56,3974,26,0,0
5.58,3974,26,0,0
5.6,3974,26,0,0
5.62,3974,26,0,0
5.64,3974,26,0,0
5.66,3974,26,0,0
5.68,3974,26,0,0
5.7,3974,26,0,0
5.72,3974,26,0,0
5.74,3974,26,0,0
5.76,3974,26,0,0
5.78,3974,26,0,0
5.8,3974,26,0,0
5.82,3974,26,0,0
5.84,3974,26,0,0
5.86,3974,26,0,1
5.88,3973,27,0,0
5.9,3973,27,0,0
5.92,3973,27,0,0
5.94,3973,27,0,0
5.96,3973,27,0,0
5.98,3973,27,0,0
6,3973,27,0,0
6.02,3973,27,0,0
6.04,3973,27,0,0
6.06,3973,27,0,0
6.08,3973,27,0,0
6.1,3973,27,0,0
6.12,3973,27,0,0
6.14,3973,27,0,0
6.16,3973,27,0,0
6.18,3973,27,0,0
6.2,3973,27,0,0
6.22,3973,27,0,0
6.24,3973,27,0,0
6.26,3973,27,0,0
6.28,3973,27,0,0
6.3,3973,27,0,0
6.32,3973,27,0,0
6.34,3973,27,0,0
6.36,3973,27,0,0
6.38,3973,27,0,0
6.4,3973,27,0,0
6.42,3973,27,0,0
6.44,3973,27,0,0
6.46,3973,27,0,0
6.48,3973,27,0,0
6.5,3973,27,0,1
6.52,3972,28,0,0
6.54,3972,28,0,0
6.56,3972,28,0,0
6.58,3972,28,0,0
6.6,3972,28,0,0
6.62,3972,28,0,0
6.64,3972,28,0,0
6.66,3972,28,0,0
6.68,3972,28,0,0
6.7,3972,28,0,0
6.72,3972,28,0,0
6.74,3972,28,0,0
6.76,3972,28,0,0
6.78,3972,28,0,0
6.8,3972,28,0,0
6.82,3972,28,0,0
6.84,3972,28,0,0
6.86,3972,28,0,2
6.88,3970,30,0,0
6.9,3970,30,0,1
6.92,3969,31,0,0
6.94,3969,31,0,0
6.96,3969,31,0,0
6.98,3969,31,0,0
7,3969,31,0,0
7.02,3969,31,0,0
7.04,3969,31,0,0
7.06,3969,31,0,0
7.08,3969,31,0,0
7.1,3969,31,0,0
7.12,3969,31,0,0
7.14,3969,31,0,0
7.16,3969,31,0,1
7.18,3968,32,0,0
7.2,3968,32,0,0
7.22,3968,32,0,0
7.24,3968,32,0,0
7.26,3968,32,0,0
7.28,3968,32,0,0
7.3,3968,32,0,0
7.32,3968,32,0,0
7.34,3968,32,0,0
7.36,3968,32,0,0
7.38,3968,32,0,0
7.4,3968,32,0,0
7.42,3968,32,0,0
7.44,3968,32,0,0
7.46,3968,32,0,1
7.48,3967,33,0,0
7.5,3967,33,0,0
7.52,3967,33,0,0
7.54,3967,33,0,0
7.56,3967,33,0,0
7.58,3967,33,0,0
7.6,3967,33,0,0
7.62,3967,33,0,0
7.64,3967,33,0,0
7.66,3967,33,0,0
7.68,3967,33,0,0
7.7,3967,33,0,0
7.72,3967,33,0,0
7.74,3967,33,0,1
7.76,3966,34,0,0
7.78,3966,34,0,0
7.8,3966,34,0,0
7.82,3966,34,0,0
7.84,3966,34,0,1
7.86,3965,35,0,0
7.88,3965,35,0,0
7.9,3965,35,0,0
7.92,3965,35,0,0
7.94,3965,35,0,0
7.96,3965,35,0,0
7.98,3965,35,0,1
8,3964,36,0,0
8.02,3964,36,0,0
8.04,3964,36,0,0
8.06,3964,36,0,0
8.08,3964,36,0,1
8.1,3963,37,0,0
8.12,3963,37,0,0
8.14,3963,37,0,0
8.16,3963,37,0,0
8.18,3963,37,0,0
8.2,3963,37,0,1
8.22,3962,38,0,0
8.24,3962,38,0,0
8.26,3962,38,0,0
8.28,3962,38,0,0
8.3,3962,38,0,0
8.32,3962,38,0,0
8.34,3962,38,0,0
8.36,3962,38,0,0
8.38,3962,38,0,0
8.4,3962,38,0,0
8.42,3962,38,0,0
8.44,3962,38,0,0
8.46,3962,38,0,0
8.48,3962,38,0,0
8.5,3962,38,0,1
8.52,3961,39,0,0
8.54,3961,39,0,0
8.56,3961,39,0,0
8.58,3961,39,0,0
8.6,3961,39,0,0
8.62,3961,39,0,0
8.64,3961,39,0,1
8.66,3960,40,0,0
8.68,3960,40,0,0
8.7,3960,40,0,2
8.72,3958,42,0,0
8.74,3958,42,0,0
8.76,3958,42,0,1
8.78,3957,43,0,1
8.8,3956,44,0,1
8.82,3955,45,0,1
8.84,3954,46,0,0
8.86,3954,46,0,0
8.88,3954,46,0,0
8.9,3954,46,0,0
8.92,3954,46,0,0
8.94,3954,46,0,0
8.96,3954,46,0,0
8.98,3954,46,0,0
9,3954,46,0,0
9.02,3954,46,0,1
9.04,3953,47,0,0
9.06,3953,47,0,0
9.08,3953,47,0,1
9.1,3952,48,0,1
9.12,3951,49,0,0
9.14,3951,49,0,0
9.16,3951,49,0,0
9.18,3951,49,0,0
9.2,3951,49,0,0
9.22,3951,49,0,0
9.24,3951,49,0,0
9.26,3951,49,0,0
9.28,3951,49,0,0
9.3,3951,49,0,0
9.32,3951,49,0,0
9.34,3951,49,0,0
9.36,3951,49,0,0
9.38,3951,49,0,0
9.4,3951,49,0,1
9.42,3950,50,0,1
9.44,3949,51,0,0
9.46,3949,51,0,0
9.48,3949,51,0,0
9.5,3949,51,0,0
9.52,3949,51,0,0
9.54,3949,51,0,0
9.56,3949,51,0,0
9.58,3949,51,0,2
9.6,3947,53,0,0
9.62,3947,53,0,0
9.64,3947,53,0,0
9.66,3947,53,0,2
9.68,3945,55,0,0
9.7,3945,55,0,0
9.72,3945,55,0,0
9.74,3945,55,0,0
9.76,3945,55,0,0
9.78,3945,55,0,0
9.8,3945,55,0,1
9.82,3944,56,0,0
9.84,3944,56,0,2
9.86,3942,58,0,2
9.88,3940,60,0,0
9.9,3940,60,0,2
9.92,3938,62,0,0
9.94,3938,62,0,1
9.96,3937,63,0,0
9.98,3937,63,0,0
10,3937,63,0,0
10.02,3937,58,5,1
10.04,3936,59,5,1
10.06,3935,60,5,0
10.08,3935,60,5,0
10.1,3935,60,5,0
10.12,3935,60,5,0
10.14,3935,60,5,0
10.16,3935,60,5,0
10.18,3935,60,5,0
10.2,3935,60,5,1
10.22,3934,61,5,0
10.24,3934,61,5,0
10.26,3934,61,5,0
10.28,3934,61,5,0
10.3,3934,61,5,1
10.32,3933,62,5,0
10.34,3933,62,5,1
10.36,3932,63,5,1
10.38,3931,64,5,0
10.4,3931,64,5,1
10.42,3930,65,5,0
10.44,3930,65,5,2
10.46,3928,67,5,0
10.48,3928,67,5,0
10.5,3928,67,5,1
10.52,3927,68,5,1
10.54,3926,69,5,0
10.56,3926,69,5,0
10.58,3926,69,5,1
10.6,3925,70,5,0
10.62,3925,70,5,0
10.64,3925,70,5,2
10.66,3923,72,5,1
10.68,3922,73,5,0
10.7,3922,73,5,0
10.72,3922,73,5,0
10.74,3922,73,5,1
10.76,3921,74,5,0
10.78,3921,74,5,2
10.8,3919,76,5,0
10.82,3919,76,5,0
10.84,3919,76,5,0
10.86,3919,76,5,0
10.88,3919,76,5,1
10.9,3918,77,5,1
10.92,3917,78,5,1
10.94,3916,79,5,1
10.96,3915,80,5,0
10.98,3915,80,5,0
11,3915,80,5,1
11.02,3914,81,5,0
11.04,3914,81,5,0
11.06,3914,81,5,1
11.08,3913,82,5,0
11.1,3913,82,5,0
11.12,3913,81,6,0
11.14,3913,81,6,1
11.16,3912,82,6,0
11.18,3912,82,6,0
11.2,3912,82,6,0
11.22,3912,82,6,0
11.24,3912,82,6,0
11.26,3912,82,6,0
11.28,3912,82,6,0
11.3,3912,81,7,1
11.32,3911,82,7,1
11.34,3910,83,7,0
11.36,3910,83,7,1
11.38,3909,84,7,0
11.4,3909,84,7,0
11.42,3909,84,7,0
11.44,3909,84,7,2
11.46,3907,86,7,0
11.48,3907,86,7,0
11.5,3907,86,7,1
11.52,3906,87,7,0
11.54,3906,87,7,1
11.56,3905,88,7,0
11.58,3905,88,7,0
11.6,3905,88,7,1
11.62,3904,89,7,0
11.64,3904,89,7,1
11.66,3903,90,7,0
11.68,3903,90,7,0
11.7,3903,90,7,1
11.72,3902,91,7,0
11.74,3902,91,7,0
11.76,3902,91,7,1
11.78,3901,92,7,2
11.8,3899,94,7,0
11.82,3899,93,8,0
11.84,3899,93,8,3
11.86,3896,96,8,0
11.88,3896,96,8,0
11.9,3896,96,8,0
11.92,3896,96,8,2
11.94,3894,98,8,0
11.96,3894,98,8,0
11.98,3894,98,8,2
12,3892,100,8,0
12.02,3892,100,8,2
12.04,3890,102,8,0
12.06,3890,102,8,1
12.08,3889,103,8,1
12.1,3888,104,8,0
12.12,3888,104,8,0
12.14,3888,104,8,0
12.16,3888,104,8,1
12.18,3887,105,8,1
12.2,3886,106,8,0
12.22,3886,106,8,2
12.24,3884,108,8,0
12.26,3884,108,8,0
12.28,3884,108,8,0
12.3,3884,108,8,0
12.32,3884,108,8,0
12.34,3884,108,8,0
12.36,3884,108,8,0
12.38,3884,108,8,1
12.4,3883,109,8,0
12.42,3883,109,8,1
12.44,3882,110,8,1
12.46,3881,111,8,0
12.48,3881,111,8,0
12.5,3881,111,8,0
12.52,3881,111,8,1
12.54,3880,112,8,3
12.56,3877,115,8,0
12.58,3877,115,8,1
12.6,3876,115,9,2
12.62,3874,117,9,0
12.64,3874,117,9,2
12.66,3872,119,9,1
12.68,3871,120,9,1
12.7,3870,121,9,3
12.72,3867,124,9,4
12.74,3863,128,9,1
12.76,3862,129,9,3
12.78,3859,132,9,1
12.8,3858,133,9,3
12.82,3855,136,9,1
12.84,3854,137,9,0
12.86,3854,137,9,0
12.88,3854,137,9,0
12.9,3854,137,9,1
12.92,3853,138,9,1
12.94,3852,139,9,0
12.96,3852,139,9,0
12.98,3852,139,9,2
13,3850,141,9,0
13.02,3850,141,9,0
13.04,3850,141,9,1
13.06,3849,141,10,1
13.08,3848,142,10,0
13.1,3848,142,10,0
13.12,3848,142,10,0
13.14,3848,141,11,1
13.16,3847,142,11,0
13.18,3847,142,11,1
13.2,3846,143,11,1
13.22,3845,144,11,0
13.24,3845,144,11,1
13.26,3844,145,11,2
13.28,3842,147,11,1
13.3,3841,147,12,2
13.32,3839,149,12,0
13.34,3839,149,12,1
13.36,3838,150,12,0
13.38,3838,150,12,1
13.4,3837,151,12,1
13.42,3836,151,13,0
13.44,3836,151,13,0
13.46,3836,151,13,2
13.48,3834,153,13,0
13.5,3834,153,13,0
13.52,3834,152,14,1
13.54,3833,153,14,0
13.56,3833,153,14,0
13.58,3833,153,14,0
13.6,3833,153,14,1
13.62,3832,154,14,1
13.64,3831,154,15,0
13.66,3831,154,15,0
13.68,3831,154,15,2
13.7,3829,156,15,0
13.72,3829,156,15,1
13.74,3828,157,15,0
13.76,3828,157,15,1
13.78,3827,158,15,2
13.8,3825,160,15,1
13.82,3824,161,15,1
13.84,3823,162,15,0
13.86,3823,162,15,0
13.88,3823,162,15,0
13.9,3823,162,15,1
13.92,3822,163,15,1
13.94,3821,164,15,1
13.96,3820,164,16,1
13.98,3819,165,16,2
14,3817,167,16,1
14.02,3816,168,16,1
14.04,3815,169,16,1
14.06,3814,170,16,1
14.08,3813,171,16,2
14.1,3811,173,16,0
14.12,3811,173,16,0
14.14,3811,173,16,1
14.16,3810,174,16,2
14.18,3808,176,16,0
14.2,3808,175,17,0
14.22,3808,175,17,0
14.24,3808,174,18,1
14.26,3807,174,19,0
14.28,3807,174,19,1
14.3,3806,175,19,1
14.32,3805,176,19,2
14.34,3803,178,19,1
14.36,3802,179,19,1
14.38,3801,180,19,1
14.4,3800,181,19,4
14.42,3796,185,19,1
14.44,3795,186,19,1
14.46,3794,187,19,0
14.48,3794,187,19,1
14.5,3793,188,19,0
14.52,3793,188,19,2
14.54,3791,190,19,0
14.56,3791,190,19,0
14.58,3791,190,19,2
14.6,3789,192,19,0
14.62,3789,192,19,1
14.64,3788,193,19,2
14.66,3786,195,19,1
14.68,3785,196,19,0
14.7,3785,195,20,1
14.72,3784,196,20,1
14.74,3783,197,20,0
14.76,3783,197,20,2
14.78,3781,199,20,0
14.8,3781,199,20,0
14.82,3781,198,21,3
14.84,3778,201,21,2
14.86,3776,203,21,0
14.88,3776,203,21,2
14.9,3774,205,21,0
14.92,3774,205,21,1
14.94,3773,206,21,1
14.96,3772,207,21,2
14.98,3770,209,21,1
15,3769,210,21,0
15.02,3769,210,21,3
15.04,3766,213,21,1
15.06,3765,214,21,0
15.08,3765,213,22,3
15.1,3762,216,22,0
15.12,3762,216,22,0
15.14,3762,215,23,0
15.16,3762,215,23,1
15.18,3761,216,23,1
15.2,3760,216,24,1
15.22,3759,217,24,1
15.24,3758,217,25,2
15.26,3756,219,25,0
15.28,3756,219,25,0
15.3,3756,219,25,1
15.32,3755,220,25,3
15.34,3752,223,25,2
15.36,3750,225,25,0
15.38,3750,225,25,0
15.4,3750,225,25,0
15.42,3750,225,25,0
15.44,3750,225,25,2
15.46,3748,227,25,0
15.48,3748,227,25,4
15.5,3744,231,25,3
15.52,3741,234,25,1
15.54,3740,234,26,2
15.56,3738,236,26,1
15.58,3737,237,26,1
15.6,3736,238,26,1
15.62,3735,239,26,1
15.64,3734,240,26,3
15.66,3731,243,26,0
15.68,3731,243,26,1
15.7,3730,244,26,1
15.72,3729,245,26,1
15.74,3728,246,26,1
15.76,3727,247,26,1
15.78,3726,248,26,1
15.8,3725,249,26,1
15.82,3724,250,26,0
15.84,3724,250,26,2
15.86,3722,252,26,1
15.88,3721,253,26,0
15.9,3721,252,27,2
15.92,3719,254,27,4
15.94,3715,258,27,2
15.96,3713,260,27,0
15.98,3713,260,27,2
16,3711,262,27,3
16.02,3708,265,27,1
16.04,3707,266,27,5
16.06,3702,271,27,3
16.08,3699,274,27,2
16.1,3697,276,27,1
16.12,3696,277,27,0
16.14,3696,277,27,2
16.16,3694,279,27,1
16.18,3693,280,27,1
16.2,3692,281,27,1
16.22,3691,282,27,0
16.24,3691,282,27,2
16.26,3689,284,27,1
16.28,3688,285,27,1
16.3,3687,286,27,1
16.32,3686,287,27,1
16.34,3685,288,27,0
16.36,3685,288,27,1
16.38,3684,289,27,2
16.4,3682,291,27,1
16.42,3681,292,27,0
16.44,3681,292,27,1
16.46,3680,293,27,1
16.48,3679,294,27,1
16.5,3678,295,27,1
16.52,3677,296,27,1
16.54,3676,296,28,0
16.56,3676,296,28,1
16.58,3675,297,28,1
16.6,3674,298,28,2
16.62,3672,300,28,2
16.64,3670,302,28,3
16.66,3667,305,28,1
16.68,3666,306,28,1
16.7,3665,307,28,2
16.72,3663,309,28,0
16.74,3663,309,28,0
16.76,3663,309,28,1
16.78,3662,310,28,2
16.8,3660,312,28,0
16.82,3660,312,28,2
16.84,3658,314,28,1
16.86,3657,315,28,0
16.88,3657,315,28,2
16.9,3655,315,30,0
16.92,3655,315,30,0
16.94,3655,314,31,0
16.96,3655,314,31,2
16.98,3653,316,31,1
17,3652,317,31,2
17.02,3650,319,31,4
17.04,3646,323,31,1
17.06,3645,324,31,3
17.08,3642,327,31,0
17.1,3642,327,31,2
17.12,3640,329,31,2
17.14,3638,331,31,1
17.16,3637,332,31,0
17.18,3637,332,31,0
17.2,3637,331,32,0
17.22,3637,331,32,1
17.24,3636,332,32,1
17.26,3635,333,32,2
17.28,3633,335,32,1
17.3,3632,336,32,0
17.32,3632,336,32,1
17.34,3631,337,32,2
17.36,3629,339,32,4
17.38,3625,343,32,1
17.4,3624,344,32,3
17.42,3621,347,32,2
17.44,3619,349,32,1
17.46,3618,350,32,1
17.48,3617,351,32,5
17.5,3612,355,33,1
17.52,3611,356,33,3
17.54,3608,359,33,0
17.56,3608,359,33,1
17.58,3607,360,33,3
17.6,3604,363,33,3
17.62,3601,366,33,2
17.64,3599,368,33,0
17.66,3599,368,33,0
17.68,3599,368,33,3
17.7,3596,371,33,1
17.72,3595,372,33,1
17.74,3594,373,33,4
17.76,3590,377,33,4
17.78,3586,380,34,2
17.8,3584,382,34,1
17.82,3583,383,34,3
17.84,3580,386,34,3
17.86,3577,389,34,4
17.88,3573,392,35,0
17.9,3573,392,35,2
17.92,3571,394,35,4
17.94,3567,398,35,0
17.96,3567,398,35,1
17.98,3566,399,35,2
18,3564,401,35,2
18.02,3562,402,36,0
18.04,3562,402,36,1
18.06,3561,403,36,3
18.08,3558,406,36,3
18.1,3555,409,36,2
18.12,3553,410,37,4
18.14,3549,414,37,3
18.16,3546,417,37,4
18.18,3542,421,37,3
18.2,3539,424,37,2
18.22,3537,426,37,4
18.24,3533,429,38,1
18.26,3532,430,38,1
18.28,3531,431,38,2
18.3,3529,433,38,1
18.32,3528,434,38,3
18.34,3525,437,38,0
18.36,3525,437,38,1
18.38,3524,438,38,3
18.4,3521,441,38,1
18.42,3520,442,38,4
18.44,3516,446,38,3
18.46,3513,449,38,3
18.48,3510,452,38,2
18.5,3508,454,38,2
18.52,3506,456,38,1
18.54,3505,456,39,1
18.56,3504,457,39,2
18.58,3502,459,39,2
18.6,3500,461,39,2
18.62,3498,463,39,4
18.64,3494,467,39,2
18.66,3492,469,39,3
18.68,3489,471,40,1
18.7,3488,472,40,5
18.72,3483,477,40,5
18.74,3478,480,42,1
18.76,3477,481,42,3
18.78,3474,484,42,4
18.8,3470,487,43,0
18.82,3470,486,44,3
18.84,3467,488,45,2
18.86,3465,489,46,1
18.88,3464,490,46,0
18.9,3464,490,46,0
18.92,3464,490,46,2
18.94,3462,492,46,2
18.96,3460,494,46,3
18.98,3457,497,46,4
19,3453,501,46,4
19.02,3449,505,46,1
19.04,3448,506,46,3
19.06,3445,508,47,6
19.08,3439,514,47,3
19.1,3436,517,47,3
19.12,3433,519,48,4
19.14,3429,522,49,2
19.16,3427,524,49,1
19.18,3426,525,49,2
19.2,3424,527,49,1
19.22,3423,528,49,7
19.24,3416,535,49,3
19.26,3413,538,49,2
19.28,3411,540,49,1
19.3,3410,541,49,3
19.32,3407,544,49,2
19.34,3405,546,49,2
19.36,3403,548,49,0
19.38,3403,548,49,3
19.4,3400,551,49,1
19.42,3399,552,49,5
19.44,3394,556,50,5
19.46,3389,560,51,5
19.48,3384,565,51,4
19.5,3380,569,51,1
19.52,3379,570,51,3
19.54,3376,573,51,4
19.56,3372,577,51,3
19.58,3369,580,51,1
19.6,3368,581,51,3
19.62,3365,582,53,4
19.64,3361,586,53,3
19.66,3358,589,53,1
19.68,3357,590,53,4
19.7,3353,592,55,4
19.72,3349,596,55,4
19.74,3345,600,55,1
19.76,3344,601,55,2
19.78,3342,603,55,0
19.8,3342,603,55,3
19.82,3339,606,55,4
19.84,3335,609,56,4
19.86,3331,613,56,3
19.88,3328,614,58,3
19.9,3325,615,60,1
19.92,3324,616,60,3
19.94,3321,617,62,6
19.96,3315,623,62,6
19.98,3309,628,63,7
20,3302,635,63,3
20.02,3299,638,63,5
20.04,3294,643,63,2
20.06,3292,644,64,1
20.08,3291,644,65,3
20.1,3288,647,65,0
20.12,3288,647,65,3
20.14,3285,650,65,4
20.16,3281,654,65,4
20.18,3277,658,65,2
20.2,3275,660,65,1
20.22,3274,661,65,3
20.24,3271,663,66,1
20.26,3270,664,66,2
20.28,3268,666,66,3
20.3,3265,669,66,4
20.32,3261,673,66,2
20.34,3259,674,67,3
20.36,3256,677,67,3
20.38,3253,679,68,2
20.4,3251,680,69,3
20.42,3248,683,69,1
20.44,3247,683,70,4
20.46,3243,687,70,3
20.48,3240,688,72,2
20.5,3238,690,72,4
20.52,3234,694,72,2
20.54,3232,695,73,6
20.56,3226,700,74,3
20.58,3223,703,74,1
20.6,3222,704,74,0
20.62,3222,703,75,3
20.64,3219,706,75,3
20.66,3216,709,75,6
20.68,3210,713,77,2
20.7,3208,714,78,1
20.72,3207,715,78,2
20.74,3205,717,78,3
20.76,3202,720,78,8
20.78,3194,727,79,1
20.8,3193,728,79,5
20.82,3188,731,81,5
20.84,3183,736,81,2
20.86,3181,738,81,4
20.88,3177,742,81,1
20.9,3176,743,81,3
20.92,3173,745,82,2
20.94,3171,746,83,3
20.96,3168,748,84,4
20.98,3164,751,85,2
21,3162,753,85,3
21.02,3159,756,85,3
21.04,3156,758,86,2
21.06,3154,760,86,5
21.08,3149,765,86,2
21.1,3147,766,87,3
21.12,3144,769,87,2
21.14,3142,771,87,2
21.16,3140,773,87,9
21.18,3131,781,88,5
21.2,3126,786,88,4
21.22,3122,790,88,6
21.24,3116,796,88,5
21.26,3111,801,88,0
21.28,3111,801,88,2
21.3,3109,803,88,3
21.32,3106,806,88,6
21.34,3100,811,89,4
21.36,3096,814,90,3
21.38,3093,817,90,2
21.4,3091,818,91,0
21.42,3091,818,91,4
21.44,3087,822,91,2
21.46,3085,824,91,6
21.48,3079,828,93,6
21.5,3073,834,93,3
