time,S,    I    ,    R    ,i rate per Timestep
4.04,3978,22,0,0
4.06,3978,22,0,0
4.08,3978,22,0,0
4.1,3978,22,0,1
4.12,3977,23,0,0
4.14,3977,23,0,0
4.16,3977,23,0,0
4.18,3977,23,0,0
4.2,3977,23,0,0
4.22,3977,23,0,0
4.24,3977,23,0,0
4.26,3977,23,0,0
4.28,3977,23,0,0
4.3,3977,23,0,0
4.32,3977,23,0,1
4.34,3976,24,0,0
4.36,3976,24,0,0
4.38,3976,24,0,0
4.4,3976,24,0,0
4.42,3976,24,0,0
4.44,3976,24,0,0
4.46,3976,24,0,0
4.48,3976,24,0,0
4.5,3976,24,0,0
4.52,3976,24,0,0
4.54,3976,24,0,0
4.56,3976,24,0,0
4.58,3976,24,0,0
4.6,3976,24,0,0
4.62,3976,24,0,1
4.64,3975,25,0,0
4.66,3975,25,0,0
4.68,3975,25,0,0
4.7,3975,25,0,0
4.72,3975,25,0,0
4.74,3975,25,0,0
4.76,3975,25,0,0
4.78,3975,25,0,0
4.8,3975,25,0,0
4.82,3975,25,0,0
4.84,3975,25,0,1
4.86,3974,26,0,0
4.88,3974,26,0,0
4.9,3974,26,0,1
4.92,3973,27,0,0
4.94,3973,27,0,0
4.96,3973,27,0,0
4.98,3973,27,0,0
5,3973,27,0,1
5.02,3972,28,0,0
5.04,3972,28,0,0
5.06,3972,28,0,0
5.08,3972,28,0,0
5.1,3972,28,0,2
5.12,3970,30,0,0
5.14,3970,30,0,0
5.16,3970,30,0,0
5.18,3970,30,0,1
5.2,3969,31,0,0
5.22,3969,31,0,0
5.24,3969,31,0,0
5.26,3969,31,0,0
5.28,3969,31,0,0
5.3,3969,31,0,0
5.32,3969,31,0,0
5.34,3969,31,0,0
5.36,3969,31,0,0
5.38,3969,31,0,0
5.4,3969,31,0,0
5.42,3969,31,0,2
5.44,3967,33,0,0
5.46,3967,33,0,0
5.48,3967,33,0,0
5.5,3967,33,0,0
5.52,3967,33,0,0
5.54,3967,33,0,0
5.56,3967,33,0,0
5.58,3967,33,0,0
5.6,3967,33,0,1
5.62,3966,34,0,1
5.64,3965,35,0,0
5.66,3965,35,0,0
5.68,3965,35,0,1
5.7,3964,36,0,0
5.72,3964,36,0,0
5.74,3964,36,0,0
5.76,3964,36,0,0
5.78,3964,36,0,0
5.8,3964,36,0,1
5.82,3963,37,0,1
5.84,3962,38,0,0
5.86,3962,38,0,0
5.88,3962,38,0,0
5.9,3962,38,0,0
5.92,3962,38,0,1
5.94,3961,39,0,1
5.96,3960,40,0,0
5.98,3960,40,0,0
6,3960,40,0,0
6.02,3960,40,0,0
6.04,3960,40,0,0
6.06,3960,40,0,1
6.08,3959,41,0,1
6.1,3958,42,0,0
6.12,3958,42,0,0
6.14,3958,42,0,0
6.16,3958,42,0,0
6.18,3958,42,0,0
6.2,3958,42,0,0
6.22,3958,42,0,0
6.24,3958,42,0,0
6.26,3958,42,0,0
6.28,3958,42,0,0
6.3,3958,42,0,0
6.32,3958,42,0,2
6.34,3956,44,0,0
6.36,3956,44,0,0
6.38,3956,44,0,0
6.4,3956,44,0,0
6.42,3956,44,0,0
6.44,3956,44,0,0
6.46,3956,44,0,1
6.48,3955,45,0,0
6.5,3955,45,0,0
6.52,3955,45,0,0
6.54,3955,45,0,0
6.56,3955,45,0,0
6.58,3955,45,0,2
6.6,3953,47,0,1
6.62,3952,48,0,0
6.64,3952,48,0,1
6.66,3951,49,0,0
6.68,3951,49,0,0
6.7,3951,49,0,0
6.72,3951,49,0,0
6.74,3951,49,0,0
6.76,3951,49,0,0
6.78,3951,49,0,1
6.8,3950,50,0,0
6.82,3950,50,0,0
6.84,3950,50,0,0
6.86,3950,50,0,0
6.88,3950,50,0,0
6.9,3950,50,0,0
6.92,3950,50,0,0
6.94,3950,50,0,0
6.96,3950,50,0,1
6.98,3949,51,0,0
7,3949,51,0,0
7.02,3949,51,0,0
7.04,3949,51,0,0
7.06,3949,51,0,0
7.08,3949,51,0,0
7.1,3949,51,0,0
7.12,3949,51,0,0
7.14,3949,51,0,0
7.16,3949,51,0,0
7.18,3949,51,0,0
7.2,3949,51,0,0
7.22,3949,51,0,0
7.24,3949,51,0,1
7.26,3948,52,0,0
7.28,3948,52,0,0
7.3,3948,52,0,0
7.32,3948,52,0,0
7.34,3948,52,0,0
7.36,3948,52,0,0
7.38,3948,52,0,0
7.4,3948,52,0,0
7.42,3948,52,0,0
7.44,3948,52,0,1
7.46,3947,53,0,0
7.48,3947,53,0,0
7.5,3947,53,0,0
7.52,3947,53,0,0
7.54,3947,53,0,1
7.56,3946,54,0,3
7.58,3943,57,0,0
7.6,3943,57,0,1
7.62,3942,58,0,1
7.64,3941,59,0,0
7.66,3941,59,0,0
7.68,3941,59,0,0
7.7,3941,59,0,0
7.72,3941,59,0,1
7.74,3940,60,0,0
7.76,3940,60,0,1
7.78,3939,61,0,0
7.8,3939,61,0,0
7.82,3939,61,0,0
7.84,3939,61,0,1
7.86,3938,62,0,0
7.88,3938,62,0,0
7.9,3938,62,0,0
7.92,3938,62,0,0
7.94,3938,62,0,1
7.96,3937,63,0,0
7.98,3937,63,0,0
8,3937,63,0,2
8.02,3935,65,0,0
8.04,3935,65,0,0
8.06,3935,65,0,0
8.08,3935,65,0,0
8.1,3935,65,0,2
8.12,3933,67,0,0
8.14,3933,67,0,0
8.16,3933,67,0,0
8.18,3933,67,0,0
8.2,3933,67,0,0
8.22,3933,67,0,0
8.24,3933,67,0,1
8.26,3932,68,0,1
8.28,3931,69,0,0
8.3,3931,69,0,1
8.32,3930,70,0,0
8.34,3930,70,0,0
8.36,3930,70,0,0
8.38,3930,70,0,0
8.4,3930,70,0,0
8.42,3930,70,0,0
8.44,3930,70,0,0
8.46,3930,70,0,0
8.48,3930,70,0,1
8.5,3929,71,0,0
8.52,3929,71,0,1
8.54,3928,72,0,0
8.56,3928,72,0,0
8.58,3928,72,0,0
8.6,3928,72,0,0
8.62,3928,72,0,1
8.64,3927,73,0,0
8.66,3927,73,0,1
8.68,3926,74,0,0
8.7,3926,74,0,1
8.72,3925,75,0,0
8.74,3925,75,0,0
8.76,3925,75,0,0
8.78,3925,75,0,0
8.8,3925,75,0,1
8.82,3924,76,0,1
8.84,3923,77,0,1
8.86,3922,78,0,0
8.88,3922,78,0,0
8.9,3922,78,0,2
8.92,3920,80,0,0
8.94,3920,80,0,0
8.96,3920,80,0,0
8.98,3920,80,0,0
9,3920,80,0,1
9.02,3919,81,0,1
9.04,3918,82,0,0
9.06,3918,82,0,0
9.08,3918,82,0,0
9.1,3918,82,0,1
9.12,3917,83,0,0
9.14,3917,83,0,1
9.16,3916,84,0,0
9.18,3916,84,0,0
9.2,3916,84,0,2
9.22,3914,86,0,1
9.24,3913,87,0,0
9.26,3913,87,0,0
9.28,3913,87,0,0
9.3,3913,87,0,0
9.32,3913,87,0,1
9.34,3912,88,0,1
9.36,3911,89,0,0
9.38,3911,89,0,2
9.4,3909,91,0,1
9.42,3908,92,0,0
9.44,3908,92,0,0
9.46,3908,92,0,0
9.48,3908,92,0,0
9.5,3908,92,0,0
9.52,3908,92,0,1
9.54,3907,93,0,0
9.56,3907,93,0,0
9.58,3907,93,0,0
9.6,3907,93,0,3
9.62,3904,96,0,1
9.64,3903,97,0,0
9.66,3903,97,0,0
9.68,3903,97,0,0
9.7,3903,97,0,0
9.72,3903,97,0,2
9.74,3901,99,0,0
9.76,3901,99,0,0
9.78,3901,99,0,1
9.8,3900,100,0,0
9.82,3900,100,0,1
9.84,3899,101,0,0
9.86,3899,101,0,0
9.88,3899,101,0,1
9.9,3898,102,0,2
9.92,3896,104,0,0
9.94,3896,104,0,0
9.96,3896,104,0,0
9.98,3896,104,0,1
10,3895,105,0,0
10.02,3895,100,5,0
10.04,3895,100,5,0
10.06,3895,100,5,1
10.08,3894,101,5,1
10.1,3893,102,5,2
10.12,3891,104,5,1
10.14,3890,105,5,1
10.16,3889,106,5,0
10.18,3889,106,5,1
10.2,3888,107,5,3
10.22,3885,110,5,0
10.24,3885,110,5,0
10.26,3885,110,5,2
10.28,3883,112,5,1
10.3,3882,113,5,0
10.32,3882,113,5,0
10.34,3882,113,5,0
10.36,3882,113,5,0
10.38,3882,113,5,0
10.4,3882,113,5,0
10.42,3882,113,5,2
10.44,3880,115,5,0
10.46,3880,115,5,0
10.48,3880,115,5,2
10.5,3878,117,5,2
10.52,3876,119,5,0
10.54,3876,119,5,1
10.56,3875,120,5,0
10.58,3875,120,5,0
10.6,3875,120,5,0
10.62,3875,120,5,0
10.64,3875,120,5,1
10.66,3874,121,5,0
10.68,3874,121,5,0
10.7,3874,120,6,0
10.72,3874,120,6,1
10.74,3873,121,6,1
10.76,3872,122,6,0
10.78,3872,122,6,0
10.8,3872,122,6,0
10.82,3872,122,6,0
10.84,3872,122,6,0
10.86,3872,122,6,1
10.88,3871,123,6,1
10.9,3870,124,6,1
10.92,3869,125,6,1
10.94,3868,126,6,0
10.96,3868,126,6,0
10.98,3868,126,6,0
11,3868,126,6,0
11.02,3868,126,6,0
11.04,3868,126,6,1
11.06,3867,127,6,0
11.08,3867,127,6,0
11.1,3867,127,6,1
11.12,3866,128,6,1
11.14,3865,129,6,1
11.16,3864,130,6,0
11.18,3864,130,6,0
11.2,3864,130,6,0
11.22,3864,130,6,1
11.24,3863,131,6,2
11.26,3861,133,6,2
11.28,3859,135,6,1
11.3,3858,136,6,0
11.32,3858,136,6,1
11.34,3857,136,7,1
11.36,3856,137,7,0
11.38,3856,137,7,0
11.4,3856,137,7,0
11.42,3856,137,7,0
11.44,3856,137,7,2
11.46,3854,139,7,1
11.48,3853,140,7,1
11.5,3852,141,7,2
11.52,3850,143,7,0
11.54,3850,143,7,0
11.56,3850,142,8,0
11.58,3850,142,8,1
11.6,3849,143,8,1
11.62,3848,144,8,0
11.64,3848,144,8,0
11.66,3848,144,8,1
11.68,3847,145,8,0
11.7,3847,145,8,0
11.72,3847,145,8,0
11.74,3847,145,8,0
11.76,3847,145,8,1
11.78,3846,146,8,1
11.8,3845,147,8,2
11.82,3843,149,8,1
11.84,3842,150,8,0
11.86,3842,150,8,0
11.88,3842,150,8,1
11.9,3841,151,8,4
11.92,3837,155,8,2
11.94,3835,157,8,1
11.96,3834,158,8,1
11.98,3833,159,8,2
12,3831,160,9,0
12.02,3831,160,9,2
12.04,3829,161,10,1
12.06,3828,162,10,1
12.08,3827,163,10,1
12.1,3826,164,10,1
12.12,3825,165,10,0
12.14,3825,165,10,1
12.16,3824,166,10,1
12.18,3823,167,10,1
12.2,3822,168,10,1
12.22,3821,169,10,0
12.24,3821,169,10,0
12.26,3821,169,10,1
12.28,3820,169,11,1
12.3,3819,170,11,2
12.32,3817,172,11,0
12.34,3817,172,11,1
12.36,3816,173,11,0
12.38,3816,173,11,2
12.4,3814,175,11,1
12.42,3813,176,11,1
12.44,3812,177,11,3
12.46,3809,180,11,2
12.48,3807,182,11,1
12.5,3806,183,11,1
12.52,3805,184,11,1
12.54,3804,185,11,1
12.56,3803,186,11,1
12.58,3802,186,12,0
12.6,3802,186,12,2
12.62,3800,187,13,0
12.64,3800,187,13,2
12.66,3798,189,13,0
12.68,3798,189,13,1
12.7,3797,190,13,1
12.72,3796,190,14,0
12.74,3796,189,15,0
12.76,3796,189,15,2
12.78,3794,191,15,1
12.8,3793,192,15,0
12.82,3793,192,15,2
12.84,3791,194,15,0
12.86,3791,194,15,1
12.88,3790,195,15,1
12.9,3789,196,15,3
12.92,3786,199,15,0
12.94,3786,199,15,1
12.96,3785,200,15,0
12.98,3785,200,15,1
13,3784,201,15,2
13.02,3782,203,15,2
13.04,3780,205,15,1
13.06,3779,206,15,1
13.08,3778,206,16,0
13.1,3778,206,16,0
13.12,3778,206,16,0
13.14,3778,206,16,0
13.16,3778,206,16,0
13.18,3778,206,16,0
13.2,3778,206,16,0
13.22,3778,206,16,1
13.24,3777,207,16,1
13.26,3776,208,16,3
13.28,3773,211,16,1
13.3,3772,212,16,0
13.32,3772,212,16,0
13.34,3772,211,17,1
13.36,3771,212,17,1
13.38,3770,213,17,2
13.4,3768,215,17,2
13.42,3766,217,17,1
13.44,3765,218,17,0
13.46,3765,218,17,1
13.48,3764,219,17,1
13.5,3763,219,18,1
13.52,3762,220,18,0
13.54,3762,220,18,2
13.56,3760,222,18,0
13.58,3760,221,19,1
13.6,3759,222,19,2
13.62,3757,224,19,1
13.64,3756,225,19,2
13.66,3754,226,20,1
13.68,3753,227,20,1
13.7,3752,228,20,2
13.72,3750,230,20,2
13.74,3748,232,20,2
13.76,3746,234,20,3
13.78,3743,236,21,5
13.8,3738,241,21,2
13.82,3736,243,21,1
13.84,3735,244,21,3
13.86,3732,247,21,1
13.88,3731,248,21,2
13.9,3729,250,21,2
13.92,3727,252,21,1
13.94,3726,253,21,0
13.96,3726,253,21,1
13.98,3725,254,21,0
14,3725,254,21,2
14.02,3723,255,22,2
14.04,3721,257,22,1
14.06,3720,258,22,3
14.08,3717,261,22,3
14.1,3714,264,22,1
14.12,3713,265,22,3
14.14,3710,267,23,1
14.16,3709,268,23,1
14.18,3708,269,23,0
14.2,3708,269,23,1
14.22,3707,270,23,4
14.24,3703,274,23,1
14.26,3702,275,23,1
14.28,3701,276,23,1
14.3,3700,277,23,1
14.32,3699,278,23,2
14.34,3697,280,23,1
14.36,3696,280,24,0
14.38,3696,280,24,1
14.4,3695,281,24,0
14.42,3695,281,24,1
14.44,3694,282,24,2
14.46,3692,284,24,0
14.48,3692,284,24,1
14.5,3691,285,24,2
14.52,3689,287,24,1
14.54,3688,288,24,3
14.56,3685,291,24,2
14.58,3683,293,24,1
14.6,3682,294,24,3
14.62,3679,297,24,2
14.64,3677,299,24,2
14.66,3675,300,25,0
14.68,3675,300,25,1
14.7,3674,301,25,2
14.72,3672,303,25,1
14.74,3671,304,25,2
14.76,3669,306,25,1
14.78,3668,307,25,0
14.8,3668,307,25,0
14.82,3668,307,25,1
14.84,3667,308,25,4
14.86,3663,312,25,3
14.88,3660,314,26,4
14.9,3656,318,26,4
14.92,3652,322,26,1
14.94,3651,322,27,2
14.96,3649,324,27,1
14.98,3648,325,27,0
15,3648,325,27,1
15.02,3647,326,27,3
15.04,3644,328,28,0
15.06,3644,328,28,5
15.08,3639,333,28,0
15.1,3639,333,28,3
15.12,3636,336,28,3
15.14,3633,337,30,1
15.16,3632,338,30,1
15.18,3631,339,30,0
15.2,3631,339,30,2
15.22,3629,340,31,2
15.24,3627,342,31,4
15.26,3623,346,31,3
15.28,3620,349,31,0
15.3,3620,349,31,0
15.32,3620,349,31,2
15.34,3618,351,31,1
15.36,3617,352,31,2
15.38,3615,354,31,3
15.4,3612,357,31,2
15.42,3610,359,31,3
15.44,3607,362,31,1
15.46,3606,361,33,1
15.48,3605,362,33,1
15.5,3604,363,33,1
15.52,3603,364,33,3
15.54,3600,367,33,1
15.56,3599,368,33,1
15.58,3598,369,33,3
15.6,3595,372,33,0
15.62,3595,372,33,2
15.64,3593,373,34,0
15.66,3593,372,35,2
15.68,3591,374,35,1
15.7,3590,375,35,0
15.72,3590,374,36,2
15.74,3588,376,36,3
15.76,3585,379,36,2
15.78,3583,381,36,0
15.8,3583,381,36,1
15.82,3582,382,36,2
15.84,3580,383,37,3
15.86,3577,385,38,1
15.88,3576,386,38,2
15.9,3574,388,38,5
15.92,3569,393,38,4
15.94,3565,397,38,2
15.96,3563,398,39,0
15.98,3563,397,40,1
16,3562,398,40,5
16.02,3557,403,40,1
16.04,3556,404,40,1
16.06,3555,405,40,1
16.08,3554,406,40,2
16.1,3552,407,41,3
16.12,3549,409,42,1
16.14,3548,410,42,3
16.16,3545,413,42,0
16.18,3545,413,42,3
16.2,3542,416,42,4
16.22,3538,420,42,3
16.24,3535,423,42,1
16.26,3534,424,42,2
16.28,3532,426,42,1
16.3,3531,427,42,3
16.32,3528,430,42,2
16.34,3526,432,42,3
16.36,3523,433,44,3
16.38,3520,436,44,0
16.4,3520,436,44,2
16.42,3518,438,44,2
16.44,3516,440,44,1
16.46,3515,441,44,4
16.48,3511,445,44,2
16.5,3509,446,45,1
16.52,3508,447,45,0
16.54,3508,447,45,1
16.56,3507,448,45,0
16.58,3507,448,45,1
16.6,3506,449,45,2
16.62,3504,449,47,4
16.64,3500,452,48,1
16.66,3499,453,48,1
16.68,3498,453,49,1
16.7,3497,454,49,2
16.72,3495,456,49,6
16.74,3489,462,49,2
16.76,3487,464,49,1
16.78,3486,465,49,1
16.8,3485,466,49,3
16.82,3482,468,50,5
16.84,3477,473,50,3
16.86,3474,476,50,3
16.88,3471,479,50,0
16.9,3471,479,50,0
16.92,3471,479,50,2
16.94,3469,481,50,3
16.96,3466,484,50,5
16.98,3461,489,50,2
17,3459,490,51,2
17.02,3457,492,51,5
17.04,3452,497,51,0
17.06,3452,497,51,2
17.08,3450,499,51,1
17.1,3449,500,51,4
17.12,3445,504,51,1
17.14,3444,505,51,3
17.16,3441,508,51,3
17.18,3438,511,51,2
17.2,3436,513,51,2
17.22,3434,515,51,2
17.24,3432,517,51,4
17.26,3428,521,51,3
17.28,3425,523,52,2
17.3,3423,525,52,1
17.32,3422,526,52,4
17.34,3418,530,52,1
17.36,3417,531,52,1
17.38,3416,532,52,4
17.4,3412,536,52,2
17.42,3410,538,52,4
17.44,3406,542,52,2
17.46,3404,544,52,4
17.48,3400,547,53,3
17.5,3397,550,53,3
17.52,3394,553,53,1
17.54,3393,554,53,0
17.56,3393,554,53,2
17.58,3391,555,54,2
17.6,3389,554,57,1
17.62,3388,555,57,4
17.64,3384,558,58,3
17.66,3381,560,59,4
17.68,3377,564,59,1
17.7,3376,565,59,2
17.72,3374,567,59,1
17.74,3373,568,59,3
17.76,3370,570,60,4
17.78,3366,574,60,0
17.8,3366,573,61,1
17.82,3365,574,61,1
17.84,3364,575,61,3
17.86,3361,578,61,4
17.88,3357,581,62,1
17.9,3356,582,62,2
17.92,3354,584,62,5
17.94,3349,589,62,1
17.96,3348,590,62,1
17.98,3347,590,63,6
18,3341,596,63,6
18.02,3335,602,63,3
18.04,3332,603,65,5
18.06,3327,608,65,1
18.08,3326,609,65,6
18.1,3320,615,65,3
18.12,3317,618,65,2
18.14,3315,618,67,3
18.16,3312,621,67,2
18.18,3310,623,67,3
18.2,3307,626,67,3
18.22,3304,629,67,3
18.24,3301,632,67,0
18.26,3301,632,67,0
18.28,3301,631,68,1
18.3,3300,631,69,1
18.32,3299,632,69,3
18.34,3296,634,70,3
18.36,3293,637,70,3
18.38,3290,640,70,2
18.4,3288,642,70,2
18.42,3286,644,70,3
18.44,3283,647,70,4
18.46,3279,651,70,2
18.48,3277,653,70,0
18.5,3277,653,70,4
18.52,3273,656,71,3
18.54,3270,659,71,1
18.56,3269,659,72,3
18.58,3266,662,72,8
18.6,3258,670,72,2
18.62,3256,672,72,6
18.64,3250,678,72,0
18.66,3250,677,73,4
18.68,3246,681,73,2
18.7,3244,682,74,2
18.72,3242,684,74,3
18.74,3239,686,75,3
18.76,3236,689,75,4
18.78,3232,693,75,3
18.8,3229,696,75,3
18.82,3226,699,75,4
18.84,3222,702,76,1
18.86,3221,702,77,2
18.88,3219,703,78,2
18.9,3217,705,78,1
18.92,3216,706,78,4
18.94,3212,708,80,2
18.96,3210,710,80,3
18.98,3207,713,80,5
19,3202,718,80,3
19.02,3199,721,80,3
19.04,3196,723,81,2
19.06,3194,724,82,1
19.08,3193,725,82,5
19.1,3188,730,82,4
19.12,3184,734,82,4
19.14,3180,737,83,5
19.16,3175,742,83,3
19.18,3172,744,84,2
19.2,3170,746,84,4
19.22,3166,750,84,4
19.24,3162,752,86,6
19.26,3156,757,87,5
19.28,3151,762,87,1
19.3,3150,763,87,2
19.32,3148,765,87,5
19.34,3143,770,87,1
19.36,3142,770,88,2
19.38,3140,771,89,4
19.4,3136,775,89,5
19.42,3131,778,91,3
19.44,3128,780,92,3
19.46,3125,783,92,3
19.48,3122,786,92,2
19.5,3120,788,92,6
19.52,3114,794,92,4
19.54,3110,798,92,7
19.56,3103,804,93,5
19.58,3098,809,93,2
19.6,3096,811,93,2
19.62,3094,813,93,2
19.64,3092,812,96,2
19.66,3090,813,97,3
19.68,3087,816,97,1
19.7,3086,817,97,4
19.72,3082,821,97,3
19.74,3079,824,97,3
19.76,3076,825,99,1
19.78,3075,826,99,3
19.8,3072,829,99,3
19.82,3069,831,100,4
19.84,3065,835,100,1
19.86,3064,835,101,4
19.88,3060,839,101,3
19.9,3057,842,101,4
19.92,3053,845,102,2
19.94,3051,845,104,6
19.96,3045,851,104,7
19.98,3038,858,104,2
20,3036,860,104,3
20.02,3033,862,105,0
20.04,3033,862,105,4
20.06,3029,866,105,1
20.08,3028,867,105,6
20.1,3022,872,106,3
20.12,3019,874,107,5
20.14,3014,877,109,1
20.16,3013,877,110,3
20.18,3010,879,111,3
20.2,3007,882,111,4
20.22,3003,885,112,6
20.24,2997,888,115,4
20.26,2993,892,115,2
20.28,2991,894,115,3
20.3,2988,895,117,4
20.32,2984,898,118,7
20.34,2977,905,118,3
20.36,2974,908,118,5
20.38,2969,913,118,5
20.4,2964,918,118,5
20.42,2959,923,118,5
20.44,2954,928,118,3
20.46,2951,929,120,1
20.48,2950,930,120,6
20.5,2944,936,120,5
20.52,2939,939,122,4
20.54,2935,941,124,1
20.56,2934,942,124,5
20.58,2929,946,125,4
20.6,2925,950,125,6
20.62,2919,956,125,6
20.64,2913,962,125,2
20.66,2911,964,125,4
20.68,2907,967,126,5
20.7,2902,972,126,5
20.72,2897,977,126,5
20.74,2892,982,126,3
20.76,2889,984,127,6
20.78,2883,989,128,2
20.8,2881,991,128,4
20.82,2877,995,128,5
20.84,2872,1000,128,5
20.86,2867,1005,128,7
20.88,2860,1012,128,1
20.9,2859,1012,129,3
20.92,2856,1014,130,6
20.94,2850,1019,131,3
20.96,2847,1021,132,1
20.98,2846,1022,132,2
21,2844,1024,132,0
21.02,2844,1024,132,5
21.04,2839,1029,132,2
21.06,2837,1031,132,3
21.08,2834,1033,133,2
21.1,2832,1035,133,4
21.12,2828,1039,133,2
21.14,2826,1040,134,5
21.16,2821,1044,135,3
21.18,2818,1046,136,4
21.2,2814,1050,136,4
21.22,2810,1054,136,7
21.24,2803,1061,136,4
21.26,2799,1064,137,4
21.28,2795,1066,139,4
21.3,2791,1068,141,5
21.32,2786,1072,142,2
21.34,2784,1074,142,6
21.36,2778,1079,143,7
21.38,2771,1085,144,3
21.4,2768,1088,144,3
21.42,2765,1091,144,4
21.44,2761,1095,144,5
21.46,2756,1100,144,4
