time,S,    I    ,    R    ,i rate per Timestep
4.04,3990,10,0,0
4.06,3990,10,0,0
4.08,3990,10,0,0
4.1,3990,10,0,0
4.12,3990,10,0,0
4.14,3990,10,0,0
4.16,3990,10,0,0
4.18,3990,10,0,0
4.2,3990,10,0,0
4.22,3990,10,0,0
4.24,3990,10,0,0
4.26,3990,10,0,0
4.28,3990,10,0,0
4.3,3990,10,0,0
4.32,3990,10,0,0
4.34,3990,10,0,0
4.36,3990,10,0,0
4.38,3990,10,0,0
4.4,3990,10,0,0
4.42,3990,10,0,0
4.44,3990,10,0,0
4.46,3990,10,0,1
4.48,3989,11,0,1
4.5,3988,12,0,0
4.52,3988,12,0,0
4.54,3988,12,0,0
4.56,3988,12,0,0
4.58,3988,12,0,0
4.6,3988,12,0,0
4.62,3988,12,0,1
4.64,3987,13,0,1
4.66,3986,14,0,0
4.68,3986,14,0,0
4.7,3986,14,0,1
4.72,3985,15,0,0
4.74,3985,15,0,0
4.76,3985,15,0,0
4.78,3985,15,0,1
4.8,3984,16,0,0
4.82,3984,16,0,0
4.84,3984,16,0,0
4.86,3984,16,0,0
4.88,3984,16,0,0
4.9,3984,16,0,1
4.92,3983,17,0,0
4.94,3983,17,0,0
4.96,3983,17,0,0
4.98,3983,17,0,1
5,3982,18,0,0
5.02,3982,18,0,0
5.04,3982,18,0,0
5.06,3982,18,0,0
5.08,3982,18,0,0
5.1,3982,18,0,0
5.12,3982,18,0,0
5.14,3982,18,0,0
5.16,3982,18,0,0
5.18,3982,18,0,0
5.2,3982,18,0,0
5.22,3982,18,0,0
5.24,3982,18,0,0
5.26,3982,18,0,0
5.28,3982,18,0,1
5.3,3981,19,0,0
5.32,3981,19,0,1
5.34,3980,20,0,0
5.36,3980,20,0,1
5.38,3979,21,0,0
5.4,3979,21,0,0
5.42,3979,21,0,0
5.44,3979,21,0,0
5.46,3979,21,0,0
5.48,3979,21,0,0
5.5,3979,21,0,0
5.52,3979,21,0,0
5.54,3979,21,0,0
5.56,3979,21,0,0
5.58,3979,21,0,0
5.6,3979,21,0,0
5.62,3979,21,0,0
5.64,3979,21,0,0
5.66,3979,21,0,0
5.68,3979,21,0,0
5.7,3979,21,0,0
5.72,3979,21,0,0
5.74,3979,21,0,0
5.76,3979,21,0,0
5.78,3979,21,0,0
5.8,3979,21,0,0
5.82,3979,21,0,0
5.84,3979,21,0,0
5.86,3979,21,0,0
5.88,3979,21,0,0
5.9,3979,21,0,1
5.92,3978,22,0,0
5.94,3978,22,0,0
5.96,3978,22,0,0
5.98,3978,22,0,0
6,3978,22,0,0
6.02,3978,22,0,0
6.04,3978,22,0,0
6.06,3978,22,0,0
6.08,3978,22,0,0
6.1,3978,22,0,0
6.12,3978,22,0,0
6.14,3978,22,0,0
6.16,3978,22,0,0
6.18,3978,22,0,1
6.2,3977,23,0,0
6.22,3977,23,0,0
6.24,3977,23,0,0
6.26,3977,23,0,0
6.28,3977,23,0,0
6.3,3977,23,0,1
6.32,3976,24,0,0
6.34,3976,24,0,0
6.36,3976,24,0,1
6.38,3975,25,0,1
6.4,3974,26,0,0
6.42,3974,26,0,0
6.44,3974,26,0,0
6.46,3974,26,0,1
6.48,3973,27,0,0
6.5,3973,27,0,0
6.52,3973,27,0,0
6.54,3973,27,0,0
6.56,3973,27,0,1
6.58,3972,28,0,0
6.6,3972,28,0,0
6.62,3972,28,0,0
6.64,3972,28,0,0
6.66,3972,28,0,1
6.68,3971,29,0,0
6.7,3971,29,0,0
6.72,3971,29,0,0
6.74,3971,29,0,0
6.76,3971,29,0,0
6.78,3971,29,0,0
6.8,3971,29,0,0
6.82,3971,29,0,0
6.84,3971,29,0,0
6.86,3971,29,0,0
6.88,3971,29,0,0
6.9,3971,29,0,1
6.92,3970,30,0,0
6.94,3970,30,0,0
6.96,3970,30,0,0
6.98,3970,30,0,0
7,3970,30,0,0
7.02,3970,30,0,0
7.04,3970,30,0,0
7.06,3970,30,0,0
7.08,3970,30,0,1
7.1,3969,31,0,1
7.12,3968,32,0,1
7.14,3967,33,0,0
7.16,3967,33,0,1
7.18,3966,34,0,1
7.2,3965,35,0,0
7.22,3965,35,0,0
7.24,3965,35,0,0
7.26,3965,35,0,0
7.28,3965,35,0,1
7.3,3964,36,0,0
7.32,3964,36,0,0
7.34,3964,36,0,0
7.36,3964,36,0,0
7.38,3964,36,0,0
7.4,3964,36,0,0
7.42,3964,36,0,0
7.44,3964,36,0,0
7.46,3964,36,0,1
7.48,3963,37,0,0
7.5,3963,37,0,0
7.52,3963,37,0,0
7.54,3963,37,0,0
7.56,3963,37,0,0
7.58,3963,37,0,0
7.6,3963,37,0,0
7.62,3963,37,0,0
7.64,3963,37,0,0
7.66,3963,37,0,0
7.68,3963,37,0,0
7.7,3963,37,0,0
7.72,3963,37,0,0
7.74,3963,37,0,0
7.76,3963,37,0,0
7.78,3963,37,0,0
7.8,3963,37,0,0
7.82,3963,37,0,2
7.84,3961,39,0,0
7.86,3961,39,0,0
7.88,3961,39,0,0
7.9,3961,39,0,0
7.92,3961,39,0,0
7.94,3961,39,0,0
7.96,3961,39,0,0
7.98,3961,39,0,0
8,3961,39,0,0
8.02,3961,39,0,0
8.04,3961,39,0,0
8.06,3961,39,0,0
8.08,3961,39,0,0
8.1,3961,39,0,0
8.12,3961,39,0,0
8.14,3961,39,0,0
8.16,3961,39,0,0
8.18,3961,39,0,0
8.2,3961,39,0,0
8.22,3961,39,0,0
8.24,3961,39,0,0
8.26,3961,39,0,0
8.28,3961,39,0,0
8.3,3961,39,0,0
8.32,3961,39,0,0
8.34,3961,39,0,0
8.36,3961,39,0,1
8.38,3960,40,0,0
8.4,3960,40,0,0
8.42,3960,40,0,1
8.44,3959,41,0,0
8.46,3959,41,0,0
8.48,3959,41,0,1
8.5,3958,42,0,0
8.52,3958,42,0,0
8.54,3958,42,0,0
8.56,3958,42,0,1
8.58,3957,43,0,0
8.6,3957,43,0,0
8.62,3957,43,0,0
8.64,3957,43,0,0
8.66,3957,43,0,0
8.68,3957,43,0,0
8.7,3957,43,0,0
8.72,3957,43,0,1
8.74,3956,44,0,0
8.76,3956,44,0,0
8.78,3956,44,0,1
8.8,3955,45,0,0
8.82,3955,45,0,0
8.84,3955,45,0,0
8.86,3955,45,0,0
8.88,3955,45,0,0
8.9,3955,45,0,1
8.92,3954,46,0,1
8.94,3953,47,0,0
8.96,3953,47,0,0
8.98,3953,47,0,0
9,3953,47,0,0
9.02,3953,47,0,2
9.04,3951,49,0,0
9.06,3951,49,0,0
9.08,3951,49,0,0
9.1,3951,49,0,0
9.12,3951,49,0,0
9.14,3951,49,0,0
9.16,3951,49,0,0
9.18,3951,49,0,0
9.2,3951,49,0,0
9.22,3951,49,0,0
9.24,3951,49,0,0
9.26,3951,49,0,0
9.28,3951,49,0,0
9.3,3951,49,0,0
9.32,3951,49,0,0
9.34,3951,49,0,0
9.36,3951,49,0,1
9.38,3950,50,0,0
9.4,3950,50,0,1
9.42,3949,51,0,0
9.44,3949,51,0,0
9.46,3949,51,0,1
9.48,3948,52,0,0
9.5,3948,52,0,0
9.52,3948,52,0,2
9.54,3946,54,0,0
9.56,3946,54,0,0
9.58,3946,54,0,0
9.6,3946,54,0,2
9.62,3944,56,0,0
9.64,3944,56,0,0
9.66,3944,56,0,0
9.68,3944,56,0,0
9.7,3944,56,0,0
9.72,3944,56,0,0
9.74,3944,56,0,0
9.76,3944,56,0,1
9.78,3943,57,0,1
9.8,3942,58,0,1
9.82,3941,59,0,1
9.84,3940,60,0,0
9.86,3940,60,0,0
9.88,3940,60,0,0
9.9,3940,60,0,0
9.92,3940,60,0,0
9.94,3940,60,0,0
9.96,3940,60,0,1
9.98,3939,61,0,0
10,3939,61,0,0
10.02,3939,56,5,0
10.04,3939,56,5,0
10.06,3939,56,5,0
10.08,3939,56,5,0
10.1,3939,56,5,0
10.12,3939,56,5,0
10.14,3939,56,5,0
10.16,3939,56,5,0
10.18,3939,56,5,2
10.2,3937,58,5,1
10.22,3936,59,5,0
10.24,3936,59,5,0
10.26,3936,59,5,0
10.28,3936,59,5,0
10.3,3936,59,5,1
10.32,3935,60,5,1
10.34,3934,61,5,2
10.36,3932,63,5,1
10.38,3931,64,5,0
10.4,3931,64,5,0
10.42,3931,64,5,0
10.44,3931,64,5,0
10.46,3931,64,5,0
10.48,3931,64,5,0
10.5,3931,64,5,1
10.52,3930,65,5,0
10.54,3930,65,5,2
10.56,3928,67,5,0
10.58,3928,67,5,1
10.6,3927,68,5,2
10.62,3925,70,5,0
10.64,3925,70,5,1
10.66,3924,71,5,0
10.68,3924,71,5,2
10.7,3922,73,5,0
10.72,3922,73,5,0
10.74,3922,73,5,0
10.76,3922,73,5,1
10.78,3921,74,5,0
10.8,3921,74,5,1
10.82,3920,75,5,0
10.84,3920,75,5,0
10.86,3920,75,5,0
10.88,3920,75,5,0
10.9,3920,75,5,1
10.92,3919,76,5,0
10.94,3919,76,5,0
10.96,3919,76,5,0
10.98,3919,76,5,0
11,3919,76,5,1
11.02,3918,77,5,0
11.04,3918,77,5,0
11.06,3918,77,5,0
11.08,3918,77,5,0
11.1,3918,77,5,2
11.12,3916,79,5,2
11.14,3914,81,5,0
11.16,3914,81,5,0
11.18,3914,81,5,0
11.2,3914,81,5,0
11.22,3914,81,5,0
11.24,3914,81,5,0
11.26,3914,81,5,0
11.28,3914,81,5,1
11.3,3913,82,5,0
11.32,3913,82,5,1
11.34,3912,83,5,1
11.36,3911,84,5,0
11.38,3911,84,5,0
11.4,3911,84,5,0
11.42,3911,84,5,0
11.44,3911,84,5,0
11.46,3911,84,5,1
11.48,3910,85,5,1
11.5,3909,86,5,1
11.52,3908,87,5,0
11.54,3908,87,5,0
11.56,3908,87,5,0
11.58,3908,87,5,0
11.6,3908,87,5,3
11.62,3905,90,5,1
11.64,3904,91,5,1
11.66,3903,92,5,0
11.68,3903,92,5,2
11.7,3901,94,5,0
11.72,3901,94,5,0
11.74,3901,94,5,1
11.76,3900,95,5,2
11.78,3898,97,5,1
11.8,3897,98,5,0
11.82,3897,98,5,2
11.84,3895,100,5,0
11.86,3895,100,5,1
11.88,3894,101,5,0
11.9,3894,101,5,0
11.92,3894,101,5,0
11.94,3894,101,5,0
11.96,3894,100,6,1
11.98,3893,101,6,0
12,3893,101,6,2
12.02,3891,103,6,1
12.04,3890,104,6,1
12.06,3889,105,6,2
12.08,3887,107,6,0
12.1,3887,107,6,1
12.12,3886,108,6,1
12.14,3885,109,6,0
12.16,3885,109,6,0
12.18,3885,109,6,0
12.2,3885,109,6,0
12.22,3885,109,6,0
12.24,3885,109,6,0
12.26,3885,109,6,0
12.28,3885,109,6,0
12.3,3885,109,6,2
12.32,3883,111,6,1
12.34,3882,112,6,0
12.36,3882,112,6,0
12.38,3882,112,6,0
12.4,3882,112,6,0
12.42,3882,112,6,0
12.44,3882,112,6,0
12.46,3882,112,6,1
12.48,3881,113,6,0
12.5,3881,113,6,1
12.52,3880,114,6,1
12.54,3879,115,6,1
12.56,3878,116,6,1
12.58,3877,117,6,0
12.6,3877,117,6,0
12.62,3877,117,6,1
12.64,3876,118,6,1
12.66,3875,119,6,2
12.68,3873,121,6,1
12.7,3872,122,6,1
12.72,3871,123,6,0
12.74,3871,123,6,1
12.76,3870,124,6,1
12.78,3869,125,6,0
12.8,3869,125,6,0
12.82,3869,125,6,0
12.84,3869,125,6,0
12.86,3869,125,6,2
12.88,3867,127,6,1
12.9,3866,128,6,2
12.92,3864,130,6,2
12.94,3862,132,6,0
12.96,3862,132,6,1
12.98,3861,133,6,1
13,3860,134,6,3
13.02,3857,137,6,1
13.04,3856,138,6,1
13.06,3855,139,6,2
13.08,3853,141,6,0
13.1,3853,141,6,0
13.12,3853,141,6,2
13.14,3851,143,6,1
13.16,3850,144,6,0
13.18,3850,144,6,0
13.2,3850,144,6,1
13.22,3849,145,6,0
13.24,3849,145,6,0
13.26,3849,145,6,2
13.28,3847,147,6,3
13.3,3844,150,6,2
13.32,3842,152,6,0
13.34,3842,152,6,0
13.36,3842,152,6,1
13.38,3841,153,6,0
13.4,3841,153,6,1
13.42,3840,154,6,1
13.44,3839,155,6,1
13.46,3838,156,6,0
13.48,3838,156,6,1
13.5,3837,157,6,0
13.52,3837,157,6,2
13.54,3835,158,7,0
13.56,3835,157,8,0
13.58,3835,157,8,1
13.6,3834,158,8,0
13.62,3834,158,8,0
13.64,3834,158,8,0
13.66,3834,158,8,1
13.68,3833,159,8,0
13.7,3833,159,8,0
13.72,3833,159,8,0
13.74,3833,159,8,1
13.76,3832,160,8,0
13.78,3832,160,8,2
13.8,3830,162,8,0
13.82,3830,162,8,0
13.84,3830,162,8,0
13.86,3830,162,8,0
13.88,3830,161,9,0
13.9,3830,161,9,0
13.92,3830,161,9,0
13.94,3830,161,9,0
13.96,3830,161,9,0
13.98,3830,161,9,2
14,3828,163,9,2
14.02,3826,165,9,0
14.04,3826,165,9,1
14.06,3825,165,10,1
14.08,3824,166,10,0
14.1,3824,166,10,3
14.12,3821,169,10,1
14.14,3820,170,10,1
14.16,3819,171,10,3
14.18,3816,174,10,0
14.2,3816,174,10,3
14.22,3813,177,10,0
14.24,3813,177,10,2
14.26,3811,179,10,0
14.28,3811,179,10,0
14.3,3811,179,10,0
14.32,3811,179,10,0
14.34,3811,179,10,0
14.36,3811,179,10,0
14.38,3811,179,10,0
14.4,3811,179,10,1
14.42,3810,180,10,1
14.44,3809,181,10,1
14.46,3808,182,10,0
14.48,3808,182,10,1
14.5,3807,182,11,2
14.52,3805,183,12,0
14.54,3805,183,12,0
14.56,3805,183,12,0
14.58,3805,183,12,0
14.6,3805,183,12,1
14.62,3804,184,12,1
14.64,3803,185,12,0
14.66,3803,184,13,1
14.68,3802,184,14,0
14.7,3802,184,14,1
14.72,3801,185,14,0
14.74,3801,184,15,1
14.76,3800,185,15,0
14.78,3800,185,15,3
14.8,3797,188,15,0
14.82,3797,187,16,1
14.84,3796,188,16,0
14.86,3796,188,16,1
14.88,3795,189,16,0
14.9,3795,189,16,0
14.92,3795,189,16,0
14.94,3795,188,17,2
14.96,3793,190,17,2
14.98,3791,192,17,0
15,3791,192,17,1
15.02,3790,192,18,2
15.04,3788,194,18,1
15.06,3787,195,18,2
15.08,3785,197,18,1
15.1,3784,198,18,0
15.12,3784,198,18,1
15.14,3783,199,18,2
15.16,3781,201,18,1
15.18,3780,202,18,0
15.2,3780,202,18,0
15.22,3780,202,18,0
15.24,3780,202,18,2
15.26,3778,204,18,0
15.28,3778,204,18,2
15.3,3776,206,18,2
15.32,3774,207,19,2
15.34,3772,209,19,1
15.36,3771,209,20,1
15.38,3770,210,20,1
15.4,3769,210,21,1
15.42,3768,211,21,0
15.44,3768,211,21,1
15.46,3767,212,21,0
15.48,3767,212,21,2
15.5,3765,214,21,0
15.52,3765,214,21,1
15.54,3764,215,21,0
15.56,3764,215,21,1
15.58,3763,216,21,1
15.6,3762,217,21,0
15.62,3762,217,21,2
15.64,3760,219,21,2
15.66,3758,221,21,0
15.68,3758,221,21,0
15.7,3758,221,21,1
15.72,3757,222,21,1
15.74,3756,223,21,3
15.76,3753,226,21,0
15.78,3753,226,21,1
15.8,3752,227,21,1
15.82,3751,228,21,0
15.84,3751,228,21,0
15.86,3751,228,21,3
15.88,3748,231,21,2
15.9,3746,233,21,1
15.92,3745,234,21,0
15.94,3745,233,22,0
15.96,3745,233,22,0
15.98,3745,233,22,1
16,3744,234,22,3
16.02,3741,237,22,0
16.04,3741,237,22,2
16.06,3739,239,22,1
16.08,3738,240,22,2
16.1,3736,242,22,1
16.12,3735,243,22,1
16.14,3734,244,22,2
16.16,3732,246,22,3
16.18,3729,249,22,0
16.2,3729,249,22,0
16.22,3729,248,23,0
16.24,3729,248,23,0
16.26,3729,248,23,0
16.28,3729,248,23,1
16.3,3728,249,23,0
16.32,3728,249,23,2
16.34,3726,250,24,0
16.36,3726,250,24,2
16.38,3724,252,24,2
16.4,3722,253,25,4
16.42,3718,256,26,2
16.44,3716,258,26,3
16.46,3713,261,26,1
16.48,3712,262,26,1
16.5,3711,262,27,3
16.52,3708,265,27,0
16.54,3708,265,27,0
16.56,3708,265,27,1
16.58,3707,266,27,1
16.6,3706,266,28,2
16.62,3704,268,28,2
16.64,3702,270,28,2
16.66,3700,272,28,2
16.68,3698,274,28,1
16.7,3697,274,29,0
16.72,3697,274,29,2
16.74,3695,276,29,3
16.76,3692,279,29,2
16.78,3690,281,29,0
16.8,3690,281,29,1
16.82,3689,282,29,0
16.84,3689,282,29,0
16.86,3689,282,29,2
16.88,3687,284,29,2
16.9,3685,286,29,2
16.92,3683,288,29,0
16.94,3683,287,30,0
16.96,3683,287,30,0
16.98,3683,287,30,0
17,3683,287,30,1
17.02,3682,288,30,2
17.04,3680,290,30,1
17.06,3679,291,30,1
17.08,3678,292,30,2
17.1,3676,294,30,0
17.12,3676,293,31,5
17.14,3671,297,32,3
17.16,3668,299,33,0
17.18,3668,299,33,1
17.2,3667,299,34,1
17.22,3666,299,35,1
17.24,3665,300,35,1
17.26,3664,301,35,2
17.28,3662,303,35,0
17.3,3662,303,35,1
17.32,3661,303,36,2
17.34,3659,305,36,2
17.36,3657,307,36,3
17.38,3654,310,36,4
17.4,3650,314,36,1
17.42,3649,315,36,3
17.44,3646,318,36,2
17.46,3644,320,36,1
17.48,3643,321,36,3
17.5,3640,323,37,4
17.52,3636,327,37,0
17.54,3636,327,37,1
17.56,3635,328,37,1
17.58,3634,329,37,3
17.6,3631,332,37,4
17.62,3627,336,37,3
17.64,3624,339,37,0
17.66,3624,339,37,1
17.68,3623,340,37,1
17.7,3622,341,37,1
17.72,3621,342,37,0
17.74,3621,342,37,1
17.76,3620,343,37,2
17.78,3618,345,37,2
17.8,3616,347,37,0
17.82,3616,347,37,4
17.84,3612,351,37,2
17.86,3610,351,39,1
17.88,3609,352,39,3
17.9,3606,355,39,2
17.92,3604,357,39,0
17.94,3604,357,39,2
17.96,3602,359,39,3
17.98,3599,362,39,2
18,3597,364,39,4
18.02,3593,368,39,2
18.04,3591,370,39,1
18.06,3590,371,39,2
18.08,3588,373,39,4
18.1,3584,377,39,2
18.12,3582,379,39,2
18.14,3580,381,39,1
18.16,3579,382,39,1
18.18,3578,383,39,1
18.2,3577,384,39,1
18.22,3576,385,39,1
18.24,3575,386,39,2
18.26,3573,388,39,1
18.28,3572,389,39,4
18.3,3568,393,39,1
18.32,3567,394,39,1
18.34,3566,395,39,1
18.36,3565,396,39,2
18.38,3563,398,39,4
18.4,3559,401,40,2
18.42,3557,403,40,3
18.44,3554,406,40,3
18.46,3551,408,41,1
18.48,3550,409,41,5
18.5,3545,414,41,1
18.52,3544,414,42,1
18.54,3543,415,42,0
18.56,3543,415,42,2
18.58,3541,417,42,1
18.6,3540,417,43,1
18.62,3539,418,43,0
18.64,3539,418,43,3
18.66,3536,421,43,4
18.68,3532,425,43,0
18.7,3532,425,43,3
18.72,3529,428,43,1
18.74,3528,429,43,1
18.76,3527,429,44,4
18.78,3523,433,44,5
18.8,3518,438,44,1
18.82,3517,438,45,1
18.84,3516,439,45,2
18.86,3514,441,45,0
18.88,3514,441,45,5
18.9,3509,446,45,1
18.92,3508,447,45,1
18.94,3507,447,46,1
18.96,3506,447,47,0
18.98,3506,447,47,1
19,3505,448,47,1
19.02,3504,449,47,1
19.04,3503,450,47,3
19.06,3500,451,49,2
19.08,3498,453,49,2
19.1,3496,455,49,1
19.12,3495,456,49,1
19.14,3494,457,49,4
19.16,3490,461,49,4
19.18,3486,465,49,4
19.2,3482,469,49,3
19.22,3479,472,49,4
19.24,3475,476,49,4
19.26,3471,480,49,1
19.28,3470,481,49,1
19.3,3469,482,49,3
19.32,3466,485,49,2
19.34,3464,487,49,1
19.36,3463,488,49,2
19.38,3461,490,49,1
19.4,3460,490,50,5
19.42,3455,495,50,1
19.44,3454,495,51,2
19.46,3452,497,51,3
19.48,3449,500,51,3
19.5,3446,502,52,3
19.52,3443,505,52,2
19.54,3441,507,52,4
19.56,3437,509,54,2
19.58,3435,511,54,0
19.6,3435,511,54,3
19.62,3432,514,54,4
19.64,3428,516,56,3
19.66,3425,519,56,1
19.68,3424,520,56,1
19.7,3423,521,56,4
19.72,3419,525,56,2
19.74,3417,527,56,4
19.76,3413,531,56,1
19.78,3412,532,56,1
19.8,3411,532,57,2
19.82,3409,533,58,2
19.84,3407,534,59,1
19.86,3406,534,60,3
19.88,3403,537,60,0
19.9,3403,537,60,4
19.92,3399,541,60,3
19.94,3396,544,60,3
19.96,3393,547,60,3
19.98,3390,550,60,2
20,3388,551,61,3
20.02,3385,554,61,2
20.04,3383,556,61,3
20.06,3380,559,61,4
20.08,3376,563,61,2
20.1,3374,565,61,3
20.12,3371,568,61,1
20.14,3370,569,61,3
20.16,3367,572,61,2
20.18,3365,574,61,1
20.2,3364,575,61,2
20.22,3362,575,63,0
20.24,3362,574,64,7
20.26,3355,581,64,2
20.28,3353,583,64,4
20.3,3349,587,64,5
20.32,3344,592,64,3
20.34,3341,594,65,3
20.36,3338,596,66,3
20.38,3335,597,68,1
20.4,3334,597,69,3
20.42,3331,600,69,3
20.44,3328,603,69,1
20.46,3327,604,69,4
20.48,3323,608,69,2
20.5,3321,610,69,1
20.52,3320,611,69,3
20.54,3317,613,70,5
20.56,3312,618,70,3
20.58,3309,619,72,5
20.6,3304,624,72,2
20.62,3302,625,73,1
20.64,3301,624,75,4
20.66,3297,628,75,2
20.68,3295,629,76,2
20.7,3293,631,76,5
20.72,3288,634,78,5
20.74,3283,639,78,4
20.76,3279,643,78,4
20.78,3275,647,78,2
20.8,3273,648,79,1
20.82,3272,649,79,4
20.84,3268,652,80,4
20.86,3264,656,80,0
20.88,3264,656,80,0
20.9,3264,656,80,3
20.92,3261,659,80,2
20.94,3259,660,81,0
20.96,3259,660,81,4
20.98,3255,664,81,2
21,3253,666,81,1
21.02,3252,667,81,8
21.04,3244,674,82,2
21.06,3242,676,82,3
21.08,3239,679,82,2
21.1,3237,681,82,3
21.12,3234,684,82,5
21.14,3229,687,84,5
21.16,3224,690,86,2
21.18,3222,692,86,5
21.2,3217,697,86,2
21.22,3215,699,86,3
21.24,3212,702,86,4
21.26,3208,706,86,2
21.28,3206,708,86,3
21.3,3203,711,86,0
21.32,3203,710,87,3
21.34,3200,713,87,2
21.36,3198,714,88,1
21.38,3197,714,89,5
21.4,3192,719,89,4
21.42,3188,723,89,4
21.44,3184,727,89,3
21.46,3181,730,89,2
21.48,3179,732,89,5
21.5,3174,736,90,3
